timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322185.587602,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-71,-100,-75,-100,-66,-100,-100,-100,-79,-100,-78,-71,-100,-78,-100,-69,-100,-69,-100,-80,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-68,-80,-100,-69,-100,-68,-100,-69,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-78,-100,-78,-59,-100,-75,-66,-59,-100,-100,-100,-49,-100,-76,-100,-100,-67,-100,-100,-100,-76,-67,-100,-100,-100,-100,-100,-74,-49,-48,-100,-68,-100,-100,-48,-78,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-78,-59,-100,-81,-74,-100,-100,-100,-100,-100,-49,-66,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-48,-68,-100,-100,-100,-66,-49,-72,-100,-59
1665322186.587448,-76,-59,-100,-79,-37,-100,-100,-100,-100,-38,-38,-100,-100,-77,-100,-56,-76,-100,-37,-100,-73,-77,-100,-100,-76,-100,-60,-100,-100,-100,-80,-80,-100,-100,-82,-100,-76,-55,-100,-100,-100,-73,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-69,-100,-45,-100,-75,-77,-100,-62,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-77,-100,-74,-100,-78,-100,-72,-75,-69,-71,-68,-100,-100,-74,-82,-100,-100,-73,-100,-100,-78,-100,-80,-62,-76,-67,-75,-74,-100,-100,-100,-78,-77,-100,-58,-81,-100,-61,-100,-100,-100,-100,-100,-59,-100,-100,-80,-100,-61,-100,-70,-100,-100,-100,-100,-100,-76,-75,-69,-64,-100,-100,-100,-100,-100,-100,-100,-55,-100,-78,-77,-100,-81,-74,-100,-78,-77,-100,-100,-100
1665322218.587973,-76,-59,-100,-79,-39,-100,-100,-100,-100,-39,-39,-100,-100,-77,-100,-42,-76,-100,-39,-100,-73,-77,-100,-100,-76,-100,-62,-100,-100,-100,-80,-80,-100,-100,-82,-100,-76,-43,-100,-100,-100,-73,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-69,-100,-47,-100,-75,-77,-100,-66,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-77,-100,-64,-100,-78,-100,-72,-68,-69,-71,-68,-100,-100,-74,-82,-100,-100,-64,-100,-100,-78,-100,-80,-67,-76,-67,-68,-69,-100,-100,-100,-78,-77,-100,-65,-81,-100,-67,-100,-100,-100,-100,-100,-65,-100,-100,-80,-100,-66,-100,-70,-100,-100,-100,-100,-100,-76,-75,-69,-64,-100,-100,-100,-100,-100,-100,-100,-41,-100,-78,-77,-100,-81,-64,-100,-78,-77,-100,-100,-100
1665322219.587608,-76,-60,-100,-79,-35,-100,-100,-100,-100,-34,-35,-100,-100,-100,-100,-43,-76,-100,-36,-100,-72,-77,-100,-100,-76,-69,-56,-100,-100,-100,-78,-80,-100,-100,-82,-100,-76,-43,-100,-100,-100,-73,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-73,-100,-48,-100,-75,-77,-100,-64,-100,-72,-100,-100,-100,-100,-68,-100,-100,-100,-77,-100,-65,-100,-77,-100,-72,-73,-67,-62,-76,-100,-100,-65,-82,-100,-100,-65,-100,-100,-78,-100,-100,-65,-76,-60,-62,-62,-100,-100,-100,-78,-77,-100,-60,-81,-100,-64,-100,-100,-100,-100,-100,-60,-100,-100,-80,-100,-64,-100,-60,-100,-100,-100,-100,-100,-62,-79,-64,-61,-100,-100,-100,-100,-100,-100,-100,-42,-100,-78,-80,-100,-81,-63,-100,-79,-81,-100,-100,-100
1665322220.587416,-100,-100,-86,-63,-100,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-68,-80,-100,-100,-100,-75,-51,-100,-65,-70,-74,-77,-100,-63,-52,-59,-64,-50,-100,-68,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-52,-100,-100,-100,-100,-54,-100,-56,-100,-100,-100,-58,-100,-69,-70,-56,-100,-60,-100,-54,-100,-100,-100,-100,-100,-65,-64,-49,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-73,-100,-100,-52,-100,-100,-100,-67,-66,-100,-100,-100,-100,-100,-59,-67,-72,-57,-100,-100,-58,-100,-66,-100,-100,-100,-100,-58,-100,-100,-100,-51,-100,-75,-54,-77,-100,-100,-57,-59,-55,-100,-100,-100,-55,-71,-100,-58,-100,-100,-57,-100,-100,-77,-52,-100,-100,-54,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322221.587522,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-82,-100,-78,-100,-70,-100,-100,-81,-67,-100,-68,-70,-100,-85,-100,-58,-80,-57,-79,-66,-100,-80,-100,-100,-57,-100,-100,-100,-100,-100,-100,-61,-79,-100,-46,-100,-68,-100,-46,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-58,-72,-100,-100,-69,-74,-100,-100,-100,-37,-100,-63,-100,-100,-57,-100,-100,-100,-63,-61,-100,-100,-100,-100,-100,-82,-38,-38,-100,-46,-100,-100,-57,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-67,-72,-100,-100,-83,-100,-100,-100,-100,-100,-38,-72,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-56,-46,-100,-100,-100,-74,-57,-81,-100,-74
1665322222.587534,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-64,-100,-80,-100,-67,-100,-100,-100,-66,-100,-74,-67,-100,-100,-100,-64,-77,-62,-76,-67,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-69,-77,-100,-55,-100,-64,-100,-55,-100,-100,-100,-72,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-67,-67,-100,-100,-68,-68,-100,-100,-100,-40,-100,-70,-100,-100,-63,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-72,-38,-38,-100,-55,-100,-100,-59,-76,-100,-100,-100,-100,-100,-63,-100,-100,-78,-100,-100,-100,-72,-67,-100,-77,-70,-100,-100,-100,-100,-100,-40,-68,-75,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-59,-55,-100,-100,-100,-64,-59,-76,-100,-67
1665322223.587559,-100,-79,-100,-76,-72,-100,-100,-76,-100,-75,-79,-100,-100,-76,-100,-100,-75,-70,-73,-100,-100,-39,-100,-74,-73,-76,-100,-100,-100,-100,-75,-62,-76,-100,-75,-100,-78,-100,-100,-100,-77,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-81,-100,-100,-64,-70,-73,-100,-100,-100,-100,-71,-100,-65,-100,-100,-78,-100,-100,-100,-100,-100,-75,-63,-100,-78,-38,-62,-76,-78,-100,-65,-66,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-62,-79,-100,-68,-65,-68,-100,-100,-100,-100,-55,-100,-78,-76,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-63,-77,-100,-70,-100,-100,-100,-100,-100,-78,-39,-70,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-55,-100,-61,-100,-79,-39,-55,-64,-100,-63
1665322224.587818,-73,-72,-100,-70,-66,-100,-100,-100,-78,-64,-63,-100,-100,-100,-100,-100,-100,-80,-65,-100,-74,-53,-100,-100,-77,-100,-100,-100,-100,-100,-75,-66,-74,-100,-70,-100,-83,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-53,-100,-67,-100,-100,-100,-100,-61,-100,-51,-100,-100,-100,-100,-74,-100,-100,-100,-100,-66,-100,-100,-52,-65,-100,-54,-74,-77,-53,-100,-100,-100,-69,-100,-100,-100,-100,-100,-70,-100,-71,-57,-73,-67,-76,-77,-100,-100,-100,-100,-60,-100,-66,-100,-100,-56,-100,-100,-100,-100,-100,-66,-100,-100,-100,-66,-56,-100,-68,-100,-100,-100,-100,-100,-76,-53,-69,-71,-100,-100,-71,-100,-71,-100,-100,-82,-100,-100,-59,-100,-67,-100,-100,-52,-59,-100,-100,-67
1665322225.587556,-100,-100,-100,-43,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-66,-100,-77,-100,-100,-100,-77,-100,-53,-68,-100,-100,-100,-43,-60,-31,-57,-75,-100,-57,-100,-100,-65,-100,-100,-100,-100,-100,-71,-53,-59,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-73,-58,-100,-75,-100,-100,-64,-77,-100,-100,-100,-100,-52,-100,-53,-100,-100,-31,-100,-100,-100,-54,-53,-100,-78,-100,-100,-100,-100,-53,-54,-80,-100,-100,-80,-66,-58,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-77,-100,-100,-60,-100,-100,-100,-100,-73,-100,-51,-100,-100,-100,-100,-70,-100,-100,-100,-62,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322226.587520,-100,-100,-100,-44,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-57,-77,-100,-100,-100,-77,-100,-64,-70,-100,-100,-100,-44,-61,-41,-66,-77,-100,-66,-67,-100,-67,-62,-100,-100,-100,-100,-100,-51,-73,-100,-67,-100,-78,-100,-69,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-68,-67,-100,-77,-100,-100,-64,-78,-100,-100,-100,-100,-50,-100,-56,-100,-100,-34,-100,-100,-100,-56,-59,-79,-78,-100,-100,-100,-100,-50,-50,-77,-68,-100,-48,-67,-68,-100,-100,-67,-100,-100,-100,-100,-100,-71,-100,-100,-51,-69,-100,-100,-67,-100,-100,-100,-100,-67,-51,-51,-78,-100,-100,-100,-72,-100,-100,-100,-70,-100,-100,-52,-48,-68,-70,-100,-100,-100,-78,-67,-100,-100,-100
1665322227.587982,-100,-100,-100,-44,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-71,-57,-77,-100,-100,-100,-80,-100,-63,-72,-100,-100,-100,-45,-77,-46,-67,-77,-100,-69,-67,-100,-67,-62,-100,-100,-100,-100,-100,-55,-82,-100,-66,-100,-78,-100,-65,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-61,-70,-100,-77,-100,-100,-64,-78,-100,-100,-100,-100,-48,-100,-53,-100,-100,-50,-100,-100,-100,-54,-54,-79,-78,-100,-100,-100,-100,-48,-48,-77,-67,-100,-48,-65,-69,-100,-100,-67,-100,-100,-100,-100,-100,-75,-100,-100,-51,-65,-100,-100,-67,-100,-100,-100,-100,-67,-51,-46,-78,-100,-100,-100,-72,-100,-100,-100,-76,-100,-100,-52,-48,-66,-68,-100,-100,-100,-78,-67,-100,-100,-100
1665322228.587622,-100,-100,-100,-73,-75,-100,-100,-74,-100,-71,-75,-100,-100,-77,-100,-100,-76,-76,-78,-100,-100,-27,-100,-74,-73,-75,-100,-100,-100,-100,-74,-78,-65,-100,-75,-100,-79,-100,-100,-100,-77,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-78,-100,-100,-79,-72,-68,-100,-100,-100,-100,-68,-100,-71,-100,-100,-77,-100,-100,-100,-100,-100,-78,-62,-100,-81,-27,-62,-76,-75,-100,-72,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-76,-70,-68,-100,-76,-71,-72,-100,-81,-100,-100,-45,-100,-74,-76,-100,-77,-100,-75,-100,-100,-100,-100,-100,-100,-100,-63,-73,-100,-75,-100,-100,-100,-100,-100,-70,-27,-68,-78,-100,-100,-74,-100,-76,-100,-100,-100,-100,-100,-45,-79,-71,-100,-80,-36,-45,-64,-100,-63
1665322229.587427,-100,-100,-100,-60,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-78,-65,-100,-80,-100,-65,-100,-100,-100,-78,-100,-73,-72,-100,-76,-100,-58,-100,-71,-81,-68,-100,-79,-100,-100,-45,-100,-100,-100,-100,-100,-100,-73,-100,-100,-60,-100,-64,-100,-61,-100,-76,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-58,-100,-100,-65,-59,-100,-100,-100,-52,-100,-73,-100,-100,-71,-100,-100,-100,-77,-75,-100,-77,-100,-100,-100,-70,-52,-52,-100,-61,-78,-100,-45,-81,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-82,-59,-100,-79,-72,-100,-100,-100,-100,-100,-55,-65,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-62,-100,-100,-100,-63,-45,-75,-100,-57
1665322230.587446,-100,-84,-100,-78,-78,-100,-100,-100,-60,-66,-75,-100,-100,-76,-100,-100,-68,-100,-70,-74,-100,-100,-100,-100,-77,-39,-100,-71,-64,-71,-76,-79,-71,-59,-69,-81,-39,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-80,-100,-76,-100,-100,-100,-100,-100,-60,-100,-65,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-66,-80,-77,-77,-100,-100,-66,-80,-78,-81,-100,-100,-100,-100,-76,-100,-100,-58,-100,-100,-100,-75,-100,-100,-71,-61,-100,-100,-100,-100,-100,-76,-100,-61,-82,-100,-78,-100,-100,-78,-59,-100,-100,-100,-67,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322231.587566,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-66,-100,-80,-100,-64,-100,-100,-100,-67,-100,-67,-72,-100,-75,-100,-57,-76,-59,-81,-68,-100,-79,-100,-100,-50,-100,-100,-100,-100,-100,-100,-64,-76,-100,-55,-100,-69,-100,-57,-100,-78,-100,-66,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-76,-64,-100,-100,-73,-63,-100,-100,-100,-34,-100,-64,-100,-100,-60,-100,-100,-100,-65,-63,-100,-100,-100,-100,-100,-61,-34,-34,-100,-55,-100,-100,-49,-81,-100,-100,-100,-100,-100,-65,-100,-100,-81,-100,-100,-100,-74,-65,-100,-79,-69,-100,-100,-100,-100,-100,-45,-68,-70,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-49,-55,-100,-100,-100,-66,-49,-63,-100,-62
1665322232.588018,-100,-100,-100,-52,-100,-67,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-72,-100,-77,-100,-100,-100,-77,-100,-62,-68,-100,-100,-100,-52,-56,-36,-57,-75,-100,-56,-100,-100,-65,-100,-100,-100,-100,-100,-71,-47,-55,-100,-100,-100,-71,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-75,-57,-100,-75,-100,-100,-64,-77,-100,-100,-100,-100,-53,-100,-48,-100,-100,-36,-100,-100,-100,-48,-49,-100,-78,-100,-100,-100,-100,-52,-52,-80,-100,-100,-80,-66,-56,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-78,-100,-100,-63,-100,-100,-100,-100,-67,-100,-54,-100,-100,-100,-100,-70,-100,-100,-100,-56,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322233.587747,-100,-78,-100,-100,-61,-100,-100,-80,-100,-62,-61,-100,-100,-55,-100,-80,-60,-78,-62,-81,-100,-100,-100,-70,-55,-55,-73,-100,-74,-72,-54,-100,-100,-79,-100,-100,-57,-69,-100,-100,-100,-80,-100,-70,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-77,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-100,-100,-100,-100,-100,-72,-76,-100,-77,-74,-100,-100,-100,-80,-100,-100,-80,-78,-100,-100,-82,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-78,-34,-77,-100,-100,-100,-100,-54,-78,-100,-68,-100,-72,-77,-100,-100,-100,-100,-100,-81,-80,-100,-80
1665322234.587515,-100,-100,-100,-47,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-57,-77,-100,-100,-100,-80,-100,-65,-72,-100,-100,-100,-48,-77,-44,-73,-77,-100,-72,-67,-100,-64,-62,-100,-100,-100,-100,-100,-57,-82,-100,-60,-100,-70,-100,-62,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-72,-66,-100,-77,-100,-100,-64,-78,-100,-100,-100,-100,-44,-100,-55,-100,-100,-43,-100,-100,-100,-56,-58,-79,-78,-100,-100,-100,-100,-43,-44,-77,-67,-100,-48,-66,-72,-100,-100,-67,-100,-100,-100,-100,-100,-75,-100,-100,-51,-68,-100,-100,-67,-100,-100,-100,-100,-67,-51,-39,-78,-100,-100,-100,-72,-100,-100,-100,-76,-100,-100,-52,-48,-64,-61,-100,-100,-100,-78,-60,-100,-100,-100
1665322235.587890,-100,-100,-100,-76,-100,-100,-100,-71,-100,-72,-69,-100,-100,-69,-100,-100,-79,-72,-79,-100,-100,-27,-100,-76,-76,-79,-100,-100,-79,-100,-74,-77,-68,-100,-76,-100,-78,-100,-100,-100,-74,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-78,-72,-68,-100,-100,-100,-100,-75,-100,-78,-100,-100,-81,-100,-100,-100,-100,-100,-78,-65,-100,-78,-27,-64,-75,-100,-100,-71,-79,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-78,-77,-75,-100,-67,-73,-71,-100,-81,-80,-100,-49,-100,-100,-79,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-64,-75,-100,-68,-100,-100,-100,-100,-100,-76,-27,-68,-80,-79,-100,-68,-100,-73,-100,-100,-100,-100,-100,-48,-78,-76,-100,-80,-27,-48,-72,-100,-64
1665322236.587715,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-65,-82,-100,-77,-100,-72,-100,-100,-81,-67,-100,-69,-71,-100,-81,-100,-52,-79,-53,-79,-66,-100,-80,-100,-100,-58,-100,-100,-100,-100,-100,-100,-75,-79,-100,-46,-100,-68,-100,-45,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-65,-78,-100,-100,-73,-76,-100,-100,-100,-43,-100,-69,-100,-100,-52,-100,-100,-100,-65,-69,-100,-100,-100,-100,-100,-100,-41,-42,-100,-44,-100,-100,-58,-80,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-100,-100,-67,-69,-100,-100,-81,-100,-100,-100,-100,-100,-42,-74,-78,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-59,-44,-100,-100,-100,-74,-58,-81,-100,-70
1665322237.588088,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-83,-100,-77,-100,-72,-100,-100,-100,-77,-100,-80,-67,-100,-81,-100,-62,-78,-62,-79,-65,-100,-80,-100,-100,-59,-100,-100,-100,-100,-100,-100,-75,-79,-100,-54,-100,-65,-100,-55,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-78,-100,-75,-78,-100,-100,-71,-76,-100,-100,-100,-33,-100,-73,-100,-100,-62,-100,-100,-100,-74,-76,-100,-100,-100,-100,-100,-100,-32,-33,-100,-55,-100,-100,-60,-80,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-100,-100,-66,-78,-100,-100,-80,-100,-100,-100,-100,-100,-32,-74,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-60,-55,-100,-100,-100,-73,-53,-82,-100,-69
1665322238.587643,-100,-100,-100,-75,-100,-100,-100,-80,-100,-81,-78,-100,-100,-75,-100,-100,-79,-60,-80,-80,-100,-62,-100,-100,-77,-79,-100,-70,-72,-100,-73,-100,-74,-75,-74,-100,-83,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-67,-72,-76,-84,-68,-100,-69,-100,-67,-100,-76,-100,-58,-70,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-83,-50,-100,-79,-64,-58,-100,-100,-100,-68,-100,-78,-100,-100,-67,-100,-100,-100,-76,-73,-50,-79,-100,-100,-100,-76,-68,-66,-100,-67,-78,-100,-41,-100,-100,-100,-100,-100,-100,-60,-100,-67,-75,-100,-100,-100,-82,-57,-100,-100,-76,-100,-100,-100,-100,-100,-68,-65,-73,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-43,-69,-100,-100,-80,-65,-42,-60,-100,-57
1665322239.587407,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-65,-100,-75,-100,-66,-100,-100,-100,-73,-100,-67,-67,-100,-74,-100,-56,-77,-57,-76,-72,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-64,-80,-100,-60,-100,-65,-100,-60,-100,-100,-100,-62,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-74,-68,-100,-77,-67,-67,-100,-100,-100,-38,-100,-65,-100,-100,-56,-100,-100,-100,-65,-64,-100,-100,-100,-100,-100,-68,-39,-38,-100,-60,-100,-100,-59,-78,-100,-100,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-74,-67,-100,-81,-68,-100,-100,-100,-100,-100,-38,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-60,-100,-100,-100,-67,-57,-65,-100,-70
