timestamp,x,z,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,30:87:D9:B1:7E:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:81:**,30:87:D9:31:61:**,00:24:6C:26:8B:**,30:87:D9:31:95:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7D:**,00:24:6C:26:87:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:B1:95:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,B0:6E:BF:3B:A8:**,30:87:D9:32:38:**
1662467872,5.1757622,20.3904457,-47,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-78,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-72,-100,-100,-100,-67,-86,-100,-61,-100,-72,-72,-77,-100,-81,-56,-100,-61,-100,-52,-46,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-46,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467873,5.1762753,20.3917236,-66,-68,-100,-100,-100,-80,-100,-100,-77,-100,-64,-100,-78,-100,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-72,-100,-100,-62,-75,-100,-100,-100,-100,-68,-63,-100,-100,-69,-100,-75,-68,-77,-72,-78,-100,-100,-100,-100,-76,-76,-74,-100,-100,-66,-100,-100,-67,-100,-64,-100,-77,-67,-100,-45,-68,-77,-100,-76,-100,-100,-64,-100,-100,-100,-77,-100,-100,-100,-76,-66
1662467874,5.1776218,20.3924313,-53,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-79,-100,-100,-81,-66,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-78,-78,-77,-100,-67,-100,-100,-100,-100,-79,-77,-67,-100,-100,-53,-81,-100,-76,-100,-54,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-54,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467875,5.1732674,20.3889771,-55,-100,-100,-81,-100,-78,-77,-100,-80,-100,-100,-78,-63,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-79,-100,-100,-73,-78,-100,-74,-62,-78,-100,-100,-100,-100,-73,-100,-100,-100,-76,-77,-75,-79,-100,-62,-100,-100,-100,-100,-100,-77,-74,-100,-100,-55,-71,-100,-75,-100,-55,-79,-78,-100,-100,-45,-75,-79,-100,-100,-100,-100,-54,-100,-77,-100,-63,-75,-100,-100,-100,-100
1662467876,5.1731625,20.3889351,-59,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-72,-77,-100,-100,-100,-100,-100,-71,-100,-79,-100,-100,-100,-69,-100,-100,-75,-100,-100,-100,-100,-100,-100,-70,-100,-100,-59,-100,-100,-70,-100,-57,-100,-100,-100,-100,-45,-70,-100,-79,-100,-75,-100,-59,-100,-100,-100,-76,-100,-78,-100,-77,-100
1662467877,5.1737309,20.3891697,-50,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-71,-80,-100,-100,-67,-86,-100,-61,-100,-67,-72,-79,-100,-81,-57,-100,-61,-100,-52,-50,-100,-100,-100,-100,-55,-77,-100,-100,-72,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467878,5.1749496,20.3892345,-56,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-80,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-64,-100,-100,-100,-100,-100,-77,-79,-100,-100,-55,-81,-100,-76,-100,-55,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467879,5.1750774,20.3898373,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-67,-77,-100,-68,-64,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-77,-77,-100,-65,-100,-100,-100,-100,-100,-81,-80,-100,-100,-56,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-81,-77,-100,-79,-100,-100,-59,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467880,5.1773148,20.3906193,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-62,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-80,-100,-100,-61,-100,-100,-100,-100,-72,-73,-79,-100,-100,-46,-100,-100,-79,-100,-47,-100,-100,-100,-100,-45,-77,-100,-100,-71,-100,-100,-47,-100,-100,-100,-60,-100,-100,-100,-100,-100
1662467881,5.1778641,20.3916111,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-100,-69,-69,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-70,-100,-100,-100,-100,-77,-79,-68,-100,-100,-57,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-57,-100,-100,-100,-69,-100,-100,-100,-100,-100
1662467882,5.1778774,20.3897133,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-73,-80,-100,-100,-67,-86,-100,-61,-100,-73,-72,-79,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-77,-100,-100,-73,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467883,5.174675,20.3897552,-61,-100,-100,-79,-100,-100,-77,-100,-78,-100,-68,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-56,-100,-100,-56,-78,-100,-100,-100,-100,-80,-62,-78,-100,-79,-100,-76,-71,-78,-100,-80,-100,-100,-100,-100,-77,-74,-57,-100,-100,-63,-100,-100,-69,-100,-64,-100,-78,-67,-100,-45,-69,-79,-100,-76,-100,-100,-63,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467884,5.1760311,20.3902264,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-76,-100,-74,-76,-75,-100,-100,-100,-100,-71,-80,-79,-100,-73,-100,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-74,-100,-100,-60,-72,-100,-79,-100,-61,-76,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-60,-100,-100,-100,-76,-77,-78,-100,-76,-100
1662467885,5.1774578,20.3902588,-56,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-77,-80,-100,-77,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-75,-80,-100,-68,-100,-100,-100,-100,-79,-77,-73,-100,-100,-57,-100,-100,-77,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-57,-100,-100,-100,-68,-100,-100,-100,-100,-100
1662467886,5.1760597,20.3894253,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-67,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-71,-100,-100,-72,-72,-100,-100,-100,-100,-76,-72,-77,-100,-77,-100,-76,-71,-78,-100,-73,-100,-100,-100,-100,-77,-74,-71,-100,-100,-63,-100,-100,-71,-100,-63,-100,-76,-76,-100,-45,-70,-79,-100,-76,-100,-100,-62,-100,-77,-100,-72,-100,-100,-100,-76,-77
1662467887,5.1796894,20.3908978,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-66,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-76,-100,-100,-77,-65,-75,-100,-100,-100,-100,-76,-80,-79,-100,-77,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-77,-100,-100,-56,-75,-100,-79,-100,-57,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-57,-100,-100,-100,-65,-100,-78,-100,-76,-100
1662467888,5.177351,20.3898811,-66,-72,-64,-100,-72,-80,-100,-78,-76,-74,-77,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-71,-39,-81,-69,-100,-100,-69,-100,-100,-79,-77,-87,-76,-69,-74,-100,-75,-100,-76,-69,-75,-72,-100,-57,-74,-64,-71,-76,-78,-67,-40,-57,-70,-100,-100,-73,-44,-74,-100,-80,-76,-57,-49,-71,-100,-51,-76,-100,-100,-73,-81,-100,-44,-100,-100,-52,-57,-77,-76
1662467889,5.1793957,20.3906708,-63,-68,-100,-100,-100,-80,-100,-100,-77,-100,-66,-100,-76,-100,-100,-79,-77,-100,-71,-70,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-62,-77,-100,-100,-100,-100,-72,-62,-100,-100,-74,-100,-78,-66,-77,-72,-76,-100,-100,-100,-100,-75,-76,-62,-100,-100,-60,-100,-100,-67,-100,-62,-100,-77,-73,-100,-45,-66,-100,-100,-79,-100,-100,-61,-100,-100,-100,-76,-100,-100,-100,-68,-73
1662467890,5.1705627,20.3885841,-55,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-77,-80,-100,-72,-72,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-76,-80,-100,-71,-100,-100,-100,-100,-79,-77,-78,-100,-100,-55,-100,-100,-75,-100,-54,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467891,5.1782436,20.3912811,-55,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-77,-100,-78,-63,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-65,-100,-100,-100,-100,-79,-77,-77,-100,-100,-54,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-55,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467892,5.1771774,20.3896523,-55,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-80,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-64,-100,-100,-100,-100,-100,-77,-69,-100,-100,-56,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-81,-77,-100,-100,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467893,5.1740608,20.3894634,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,-100,-100,-79,-68,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-100,-100,-69,-100,-100,-100,-100,-76,-78,-68,-100,-100,-54,-100,-100,-79,-100,-54,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467894,5.1790619,20.3900108,-71,-100,-100,-79,-100,-79,-78,-100,-100,-100,-77,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-100,-100,-100,-62,-100,-100,-77,-100,-100,-77,-100,-77,-100,-100,-100,-65,-76,-82,-100,-77,-100,-77,-63,-100,-78,-100,-100,-100,-100,-100,-79,-78,-78,-100,-100,-69,-100,-100,-63,-100,-71,-100,-100,-66,-100,-40,-63,-81,-100,-77,-100,-100,-72,-70,-79,-100,-100,-100,-100,-100,-82,-66
1662467895,5.1774769,20.3897438,-56,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-77,-70,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-76,-79,-100,-70,-100,-100,-100,-100,-76,-77,-73,-100,-100,-55,-71,-100,-77,-100,-55,-79,-78,-100,-100,-45,-75,-79,-100,-78,-100,-100,-55,-100,-77,-100,-70,-75,-100,-100,-100,-100
1662467896,5.1761818,20.3901863,-62,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-71,-100,-100,-71,-78,-74,-100,-100,-100,-100,-71,-80,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-100,-61,-100,-100,-74,-100,-62,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-62,-100,-100,-100,-78,-100,-78,-100,-78,-100
1662467897,5.179348,20.3918629,-54,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-62,-100,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-71,-100,-100,-74,-80,-100,-77,-64,-100,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-75,-80,-100,-64,-100,-100,-100,-100,-76,-77,-73,-100,-100,-54,-100,-100,-74,-100,-54,-79,-78,-100,-100,-45,-74,-79,-100,-78,-100,-100,-54,-100,-77,-100,-64,-75,-100,-100,-100,-100
1662467898,5.1778164,20.3902206,-57,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-74,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-72,-100,-75,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-69,-100,-75,-100,-57,-73,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-56,-100,-78,-100,-64,-76,-100,-100,-74,-100
1662467899,5.1773605,20.3890381,-65,-68,-100,-78,-100,-100,-77,-100,-77,-100,-65,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-62,-100,-100,-61,-75,-100,-100,-100,-100,-70,-60,-100,-100,-69,-100,-76,-64,-77,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-65,-100,-100,-66,-100,-64,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-64,-100,-78,-100,-77,-100,-100,-100,-77,-74
1662467900,5.1758366,20.3895798,-60,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-64,-100,-100,-64,-77,-100,-100,-100,-100,-76,-65,-78,-100,-77,-100,-76,-69,-78,-100,-79,-100,-100,-100,-100,-77,-74,-64,-100,-100,-60,-100,-100,-74,-100,-60,-100,-78,-76,-100,-45,-69,-77,-100,-76,-100,-100,-61,-100,-77,-100,-74,-100,-100,-100,-80,-77
1662467901,5.1767521,20.3910332,-59,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-71,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-74,-72,-79,-100,-100,-100,-100,-75,-100,-100,-100,-70,-100,-75,-100,-100,-74,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-69,-100,-78,-100,-59,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-74,-75,-100,-100,-74,-100
1662467902,5.1792564,20.3913651,-57,-100,-100,-100,-100,-100,-77,-100,-78,-100,-69,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-63,-100,-100,-64,-78,-100,-100,-100,-100,-76,-64,-78,-100,-77,-100,-76,-68,-78,-100,-77,-100,-100,-100,-100,-77,-74,-65,-100,-100,-59,-100,-100,-70,-100,-58,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-59,-100,-77,-100,-78,-100,-100,-100,-78,-77
1662467903,5.1768837,20.3905716,-58,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-77,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-75,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-58,-69,-100,-78,-100,-59,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-64,-75,-100,-100,-74,-100
1662467904,5.1817703,20.3905754,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-73,-80,-100,-100,-67,-86,-100,-61,-100,-73,-68,-79,-100,-81,-56,-100,-61,-100,-52,-49,-100,-100,-100,-100,-55,-77,-100,-100,-68,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467905,5.1775265,20.3904324,-66,-100,-100,-79,-100,-100,-79,-100,-72,-100,-71,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-62,-100,-100,-64,-78,-100,-100,-100,-100,-70,-76,-70,-100,-76,-100,-77,-71,-72,-100,-76,-100,-100,-100,-100,-77,-78,-62,-100,-100,-66,-100,-100,-71,-100,-67,-100,-72,-67,-100,-45,-69,-78,-100,-78,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-68
1662467906,5.1787395,20.3903713,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-76,-100,-100,-77,-75,-75,-100,-100,-100,-100,-76,-80,-79,-100,-77,-100,-76,-100,-100,-75,-100,-100,-100,-100,-100,-100,-77,-100,-100,-64,-75,-100,-79,-100,-64,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-65,-100,-100,-100,-75,-100,-78,-100,-76,-100
1662467907,5.1821613,20.3940506,-59,-100,-100,-79,-100,-100,-77,-100,-78,-100,-72,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-72,-100,-100,-73,-76,-100,-100,-100,-100,-76,-72,-78,-100,-77,-100,-76,-70,-78,-100,-77,-100,-100,-100,-100,-100,-74,-73,-100,-100,-60,-100,-100,-69,-100,-60,-100,-78,-76,-100,-45,-71,-77,-100,-76,-100,-100,-59,-100,-77,-100,-76,-100,-76,-100,-78,-77
1662467908,5.1786041,20.3909531,-69,-100,-100,-78,-100,-100,-77,-100,-79,-100,-70,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,-100,-100,-74,-75,-100,-100,-100,-100,-70,-74,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-72,-100,-100,-70,-100,-100,-68,-100,-69,-100,-80,-71,-100,-45,-65,-77,-100,-76,-100,-100,-69,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467909,5.1829052,20.3922729,-60,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-64,-78,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-63,-100,-100,-62,-100,-100,-71,-100,-60,-100,-100,-100,-100,-45,-70,-100,-79,-100,-75,-100,-60,-100,-100,-100,-78,-100,-78,-100,-77,-100
1662467910,5.1763783,20.3897362,-64,-100,-100,-79,-100,-100,-77,-100,-78,-100,-67,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-56,-100,-100,-56,-78,-100,-100,-100,-100,-80,-62,-78,-100,-79,-100,-76,-69,-78,-100,-80,-100,-100,-100,-100,-77,-74,-57,-100,-100,-62,-100,-100,-69,-100,-64,-100,-78,-67,-100,-45,-69,-79,-100,-76,-100,-100,-64,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467911,5.1811218,20.3932076,-55,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-64,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-72,-66,-79,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-75,-100,-100,-66,-100,-100,-100,-100,-100,-100,-73,-100,-100,-56,-73,-100,-78,-100,-55,-78,-100,-100,-100,-45,-100,-78,-100,-100,-100,-100,-55,-100,-78,-100,-67,-75,-100,-100,-74,-100
1662467912,5.191721,20.3897667,-64,-68,-100,-100,-100,-80,-100,-100,-77,-100,-66,-100,-78,-100,-100,-79,-77,-100,-71,-70,-100,-100,-100,-100,-64,-100,-100,-72,-100,-100,-62,-75,-100,-100,-100,-100,-68,-63,-100,-100,-74,-100,-75,-65,-77,-72,-78,-100,-100,-100,-100,-76,-76,-74,-100,-100,-69,-100,-100,-65,-100,-64,-100,-77,-68,-100,-45,-66,-78,-100,-76,-100,-100,-64,-100,-100,-100,-77,-100,-100,-100,-76,-66
1662467913,5.3657074,20.3573017,-56,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-72,-64,-79,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-75,-100,-100,-64,-100,-100,-100,-100,-100,-100,-73,-100,-100,-55,-69,-100,-78,-100,-56,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-55,-100,-78,-100,-65,-75,-100,-100,-74,-100
1662467914,5.5661106,20.3456535,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-74,-75,-100,-74,-74,-75,-100,-100,-100,-100,-72,-80,-100,-100,-70,-100,-76,-100,-100,-72,-100,-100,-100,-100,-100,-100,-74,-100,-100,-59,-73,-100,-79,-100,-58,-75,-100,-100,-100,-45,-79,-100,-100,-100,-78,-100,-59,-100,-100,-100,-72,-77,-100,-100,-76,-100
1662467915,5.8088531,20.3459511,-48,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-68,-100,-100,-100,-67,-86,-100,-61,-100,-73,-71,-77,-100,-81,-56,-100,-61,-100,-52,-47,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-47,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467916,6.0359154,20.3444996,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-64,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-76,-100,-74,-65,-75,-100,-100,-100,-100,-75,-80,-100,-100,-73,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-73,-100,-79,-100,-56,-75,-100,-100,-100,-45,-79,-100,-100,-100,-78,-100,-55,-100,-100,-100,-64,-77,-100,-100,-76,-100
1662467917,6.2606535,20.3375664,-56,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-69,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-80,-77,-100,-66,-100,-100,-100,-100,-77,-78,-68,-100,-100,-56,-100,-100,-78,-100,-56,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-58,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467918,6.4977627,20.3509789,-54,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-68,-77,-100,-70,-73,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-78,-77,-77,-100,-72,-100,-100,-100,-100,-78,-78,-68,-100,-100,-56,-81,-100,-76,-100,-55,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-56,-100,-100,-100,-73,-100,-100,-100,-100,-100
1662467919,6.7789707,20.3195267,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-77,-100,-76,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-69,-100,-100,-100,-100,-79,-77,-76,-100,-100,-60,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-57,-100,-100,-100,-68,-100,-100,-100,-100,-100
