timestamp,3087D97197A8,3087D9316B48,3087D9315A88,3087D9B189C8,3087D9B17F28,3087D9315E88,3087D9B15C08,3087D9318248,3087D9720648,3087D97195E8,3087D9319A68,3087D9B17C4C,3087D97189CC,3087D972388C,3087D9717DC8,3087D9715E88,3087D9B19A68,3087D931D728,784476F094A8,3087D9317D08,3087D9715C0C,3087D9317768,3087D93153CC,3087D9B16B48,E8377AA53A64,3087D93197A8,001132535E07,3087D9717CEC,3087D9715A88,3087D97176AC,3087D93195E8,3087D971724C,3087D9317C4C,3087D97158AC,3087D9B159A8,3087D931724C,3087D9717F6C,3087D9B176A8,3087D93189C8,3087D97159C8,D66A6A4744A7,3087D972064C,3087D9B195E8,3087D971D728,3087D9B15128,3087D9B1D728,3087D97182AC,3087D9B155C8,3087D93159C8,3087D9319C0C,3087D9B197A8,3087D97153CC,3087D9B1614C,001132844802,3087D93155C8,3087D9715588,3087D9315588,3087D9717C4C,3087D971992C,3087D9317DC8,3087D9317FC8,3087D97155C8,3087D9316148,3087D9320648,C0A0BBCF658C,3087D97159A8,3087D931614C,3087D9719C0C,3087D931824C,3087D93159A8,3087D9719A68,3087D971614C,38D5471E6C00,3087D9B15A88,3087D9B17768,3497F66BEBA0,00246C2D1701,3087D9717D08,3087D9B17FC8,3087D9B16148,3087D9B17DC8,3087D9B15588,1C3A6002B2FC,3087D93176AC,3087D9B15E88,3087D9B1724C,3087D9717768,3087D9721E68,3087D9716B48,3087D93152CC,3087D9319908,3087D9719908,3087D9717D0C,3087D971548C,3087D9717E6C,3087D97152CC,3087D9B19908,3087D9323888,3087D9317F28
1660222133.510643,0,-62,0,0,0,-66,0,0,0,0,-64,0,0,0,0,-59,-63,-72,0,0,0,0,0,-62,-68,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,-65,0,-61,-73,0,-72,0,-67,0,0,0,0,0,-57,-65,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,-64,0,-81,0,-79,0,0,0,0,0,0,0,0,0,-58,0,0,0,-62,0,0,0,0,0,0,0,0,0,0
1660222134.510987,0,0,-79,0,0,0,0,0,0,-58,-77,0,0,0,0,-78,0,0,0,0,0,-48,0,0,0,0,0,0,-79,0,-60,0,0,0,0,0,0,0,0,0,0,0,-58,0,-81,0,0,-30,0,0,0,0,0,0,-31,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-76,0,0,-79,-47,0,-83,0,0,0,0,0,0,0,-79,0,-48,0,0,0,-80,0,0,0,0,0,-81,0,0
1660222135.511964,0,0,-78,0,0,0,0,0,0,0,-53,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-62,0,0,0,-77,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-48,-48,0,0,0,0,-48,0,0
1660222136.510952,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,-71,0,-82,-68,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-77,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,-65,0,0,0,0,0,0,-66,0,-72,0,0,0,-71,0,0,0,0,-85,0,-79,0,0,0,0
1660222137.510815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-81,-52,0,0,0,0,0,-81,0,-73,0,-75,0,0,0,-91,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,-60,0,0,-51,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-76,0,0,0,-79,0,-76,0,0
1660222138.510473,0,0,-78,0,0,0,0,0,0,0,-55,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-78,0,0,0,-77,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-44,-44,0,0,0,0,-45,0,0
1660222139.510400,0,-82,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-80,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,-50,0,0,0,0,0,0,-50,0,0,0,-38,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,-59,0,-83,0,0,0,0,0,0,0,0,0,0
1660222140.510671,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,-78,-84,-63,-74,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-65,0,-68,-53,-62,0,0,0,-82,0,-69,-69,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64,0,0,0,0,0,-64,0,0,0
1660222141.510392,0,0,0,0,0,0,0,0,0,-76,-71,0,0,0,0,0,-72,0,0,0,0,-66,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,-64,0,0,0,0,0,0,-67,0,0,-49,0,0,0,-65,0,0,0,0,0,0,0,0,-71,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,-46,-47,0,0,0,0,-47,0,0
1660222142.510800,0,0,-79,0,0,0,0,0,0,0,-57,0,0,0,0,0,-58,0,0,0,0,-76,0,0,0,0,0,0,-76,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-62,0,0,0,-63,0,0,0,-77,-76,-78,-77,0,0,0,0,0,0,0,0,0,-77,0,0,0,-50,-50,0,0,0,0,-50,0,0
1660222143.510757,0,-67,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,-77,0,0,0,-66,0,-66,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,-78,0,0,-36,-75,0,-76,0,0,-78,0,0,0,0,-82,-53,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,-74,0,0,0,0,-65,0,-67,0,-82,0,0,0,0,0,0,0,0
1660222144.511045,-68,0,0,0,-76,0,-68,0,0,0,-73,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-42,0,0,-77,0,0,-43,0,-76
1660222145.510427,0,0,-79,0,0,0,0,0,0,-58,-77,0,0,0,0,-78,0,0,0,0,0,-50,0,0,0,0,0,0,-79,0,-57,0,0,0,0,0,0,0,0,0,0,0,-57,0,-81,0,0,-27,0,0,0,0,0,0,-26,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,0,-76,0,0,-79,-51,0,-83,0,0,0,0,0,0,0,-79,0,-51,0,0,0,-80,0,0,0,0,0,-81,0,0
1660222146.510539,0,0,-82,0,-73,0,0,0,0,-79,-77,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,-77,-55,-80,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-77,-79,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,-81,0,0,-25,0,0
1660222147.510115,-68,0,-78,0,-76,0,-68,0,0,0,-77,0,0,0,0,0,-76,0,0,-73,0,0,0,0,0,-66,0,0,-78,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-32,0,0,-77,0,0,-32,0,-76
1660222148.509919,0,-75,-75,-33,0,-63,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,-74,0,-74,-71,0,0,-83,0,0,0,0,0,0,-83,0,0,0,-33,0,-72,0,-77,-79,0,0,-68,-75,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,-76,-74,0,0,0,0,0,0,0,0,0,0,0,-73,0,-75,-80,-81,0,0,0,0,-79,0,0,0
1660222149.510067,0,0,0,0,0,0,0,0,0,-82,-75,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,-68,0,0,-44,0,0,0,-67,0,0,0,0,0,0,0,0,-76,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-50,-50,0,0,0,0,-50,0,0
1660222150.510154,0,-66,0,0,0,0,0,0,0,0,0,0,-51,0,-68,0,-58,-74,0,0,0,0,0,-66,-59,0,0,-79,0,0,-66,0,0,0,0,0,-82,0,0,0,-54,0,-67,-74,0,-75,-54,-68,0,0,0,0,0,0,-65,0,0,0,0,-70,0,0,0,0,-75,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-71,0,0,0,0,0,0,0,-67,0,-81,-81,0,0,0,-68,-79,0,0
1660222151.510159,0,0,-81,0,0,0,0,0,0,-55,-79,0,0,0,0,0,-77,0,0,0,0,-50,0,0,0,0,0,0,-82,0,-57,0,0,0,0,0,0,0,0,-81,0,0,-54,0,-78,0,0,-51,-67,0,0,0,0,0,-51,0,0,0,0,0,-79,-51,0,0,0,0,0,0,0,0,-77,0,0,-81,-50,0,0,0,-79,0,0,0,0,0,0,0,-51,0,0,0,-79,0,0,0,0,0,-80,0,0
1660222152.510061,0,-78,-75,0,0,-76,0,0,0,-78,-31,0,0,0,0,-75,-31,0,0,0,0,-79,0,0,-77,0,0,0,-73,0,-78,0,0,0,-77,0,0,0,0,0,-78,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,-77,0,0,-80,0,0,0,0,-79,-74,0,0,0,-75,0,0,0,-77,-78,0,0,0,0,0,0,-77,0,0,-72,0,-79,0,-79,0,0,0,0,0,0,0,-74,0,0
1660222153.510262,0,-81,-79,0,0,-79,0,0,0,0,-55,0,0,0,0,-78,-58,0,0,0,0,-76,0,0,0,0,0,0,-75,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-65,0,0,0,-65,0,0,0,-77,-76,-69,0,0,0,0,0,0,0,0,0,0,-77,0,-79,0,-58,-58,0,0,0,0,-58,0,0
1660222154.510689,0,-76,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,-74,0,0,0,0,-59,0,-79,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-78,0,0,-52,0,0,0,0,0,-78,0,0,0,0,-82,-46,0,0,0,0,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,-77,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0
1660222155.510421,0,0,-76,0,0,-74,0,0,0,0,-51,0,0,0,0,-76,-53,0,0,0,0,-78,0,0,0,0,0,0,-76,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-65,0,0,0,-65,0,0,0,-77,-80,-69,0,0,0,0,0,0,0,0,-76,0,-78,0,0,0,-58,-59,0,0,0,0,-59,0,0
1660222156.510175,0,0,0,0,0,0,0,0,0,-60,-79,0,0,0,0,0,0,0,0,0,0,-59,0,0,-81,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,-42,0,0,0,0,0,0,-42,0,0,0,-38,0,0,-41,0,0,0,0,0,0,0,0,-75,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0
1660222157.510198,0,0,-82,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,0,-55,-82,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-77,-79,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,0,-81,0,0,-37,0,0
1660222158.510150,0,-76,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,-56,0,-79,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,-78,0,0,-51,0,0,0,0,0,-78,0,0,0,0,-82,-47,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,-74,0,0,0,0,-56,0,0,0,-82,0,0,0,0,0,0,0,0
1660222159.510236,0,-78,-62,-56,0,0,0,0,0,0,0,0,0,-57,-78,0,-36,0,0,0,0,-69,0,-78,-68,0,0,0,0,0,0,-75,0,0,-75,0,-59,0,-56,0,-79,-82,-82,0,0,0,-82,-73,0,0,0,0,-89,0,-79,0,0,-76,0,-80,0,0,0,0,-81,-77,-89,0,0,-77,0,-88,0,-64,-67,0,0,0,0,0,-80,0,0,0,0,0,-67,0,-78,-84,0,0,0,0,0,-84,0,0,0
1660222160.510198,0,-51,0,0,0,-71,0,0,0,0,-62,0,0,0,0,-71,-64,-63,0,0,0,-77,0,-50,-65,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,-60,0,-49,-64,0,-66,0,-76,0,0,0,0,0,-65,-77,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,-78,0,-50,0,0,0,0,0,0,0,0,0,0
1660222161.510104,0,-81,-79,0,0,-79,0,0,0,0,-58,0,0,0,0,-78,-57,0,0,0,0,-77,0,0,0,0,0,0,-75,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,-72,0,0,0,-72,0,0,0,-77,-78,-74,0,0,0,0,0,0,0,0,0,0,-76,0,-79,0,-53,-54,0,0,0,0,-52,0,0
1660222162.510416,0,0,-72,0,0,0,0,0,0,-72,-79,0,0,0,0,-78,0,0,0,0,0,-36,0,0,0,0,0,0,-78,0,-72,0,0,0,0,0,0,0,0,0,0,0,-72,0,-81,0,0,-41,0,0,0,0,0,0,-42,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,-80,0,0,-79,-36,0,0,0,0,0,-80,0,0,0,-79,0,-36,0,0,0,-83,0,0,0,0,0,-79,0,0
1660222163.510023,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,-79,0,0,0,-81,-51,0,0,0,0,0,-81,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-60,0,0,-52,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-66,0,0,0,-79,0,-68,0,0
1660222164.510076,0,0,-80,0,0,0,0,0,0,-75,-81,0,0,0,0,0,-80,0,0,0,0,-40,0,0,0,0,0,0,-82,0,-72,0,0,0,-81,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-81,0,0,-80,-42,0,-80,0,0,0,-80,-58,0,0,0,0,-41,0,0,0,-75,0,0,0,0,0,-75,0,-79
1660222165.510257,0,-57,0,0,0,-82,0,0,0,0,0,0,0,0,0,-79,0,-63,0,0,0,-79,-84,-59,-70,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-44,-66,0,-71,-53,-68,0,0,0,-82,0,-68,-67,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-78,0,0,0,0,0,0,0,0,0,-78,0,0,0,-57,-64,0,0,0,0,0,-64,0,0,0
1660222166.510335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-59,0,0,0,0,0,0,0,-55,-78,-72,0,-89,0,0,0,0,0,0,0,0,-80,0,0,0,0,-65,0,0,0,0,0,0,-69,0,0,-73,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,-54,0,0,0,-55,0,0,0,0,0,0,-51,0,-78,0,-80,0,-50,0,0
1660222167.510388,-68,0,0,0,-76,0,-68,0,0,0,-73,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-42,0,0,-77,0,0,-43,0,-76
1660222168.510235,0,0,0,-63,0,-80,0,-77,0,-79,-52,0,-71,0,0,-80,-52,0,0,0,0,-70,0,0,-80,0,0,0,-80,0,-81,-80,0,0,-65,-80,-48,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,0,-64,0,0,0,-65,0,0,0,-78,-72,-76,0,0,0,0,-82,-78,0,0,-78,-80,-72,0,0,0,-59,0,0,0,0,0,-59,-56,0
1660222169.510226,0,0,-71,0,0,0,0,-70,-73,-78,0,-78,-69,0,0,0,-34,0,0,0,0,-75,0,-80,-75,0,0,0,-72,0,-78,0,-78,0,-68,0,-64,0,0,0,-80,0,-78,0,0,0,0,-71,0,-87,0,0,0,0,-72,0,0,-78,0,0,0,-71,0,-75,-75,-67,0,-88,0,-78,0,0,0,-70,-75,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,-52,0
1660222172.519109,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,-77,-85,-64,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-57,-65,0,-65,-55,-74,0,0,0,-83,0,-66,-73,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,0,-84,0,-78,0,-78,0,-64,-63,0,0,0,0,0,-63,0,0,0
1660222173.023748,0,-63,0,0,0,0,0,0,0,0,0,0,-51,0,-74,0,-64,-72,0,0,0,0,0,-62,-58,0,0,-79,0,0,-71,0,0,0,0,0,-82,0,0,0,-71,0,-70,-71,0,-71,-54,-63,0,0,0,0,0,-57,-66,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-76,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,-68,0,0,0
1660222174.022352,0,0,0,0,0,0,0,0,0,-79,0,-68,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,-60,-78,-82,-68,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,-51,0,-66,0,0,-77,0,0,0,0,0,0,0,0,-51,0,-90,0,0,-50,0,0,-62,0,0,0,0,0,0,-78,0,-59,0,0,0,-71,0,0,0,0,-77,0,-79,0,0,0,0
1660222175.020966,0,0,-77,0,0,0,0,0,0,-57,-80,0,0,0,0,0,-74,0,0,0,0,-53,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,-78,0,0,-57,0,0,0,0,0,-78,0,0,0,0,0,-38,0,0,0,0,0,0,-39,0,0,0,0,0,0,0,0,-79,0,0,0,-53,0,0,0,0,0,0,-77,0,0,0,0,-53,0,0,0,-77,0,0,0,0,0,-79,0,0
1660222176.020718,0,-65,0,0,0,0,0,0,0,0,0,0,-82,0,0,-77,0,-74,0,0,0,-77,-78,-65,-79,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-74,0,-74,-55,-66,0,0,0,-78,0,-63,-76,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-80,0,0,0,0,0,0,0,-87,0,0,0,0,0,-65,-67,0,0,0,0,0,-67,0,0,0
1660222177.020794,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-57,0,0,0,0,0,0,-82,-70,0,-84,0,-89,0,0,0,0,0,0,0,0,-77,0,0,0,0,-59,0,0,0,0,0,0,-61,0,0,-73,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-80,-58,0,0,0,0,-57,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0
1660222178.020731,0,0,-82,0,0,-80,0,0,0,-79,-55,0,0,0,0,-80,-55,0,0,0,0,-70,0,0,-80,0,0,0,-80,0,-84,0,0,0,-72,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,-79,0,0,0,-64,0,0,0,-64,0,0,0,-80,-77,-68,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-53,-53,0,0,0,0,-55,0,0
1660222179.020735,0,-78,0,-63,0,-78,0,-77,0,-78,-44,0,-71,0,0,-78,-42,0,0,0,0,-68,0,0,-80,0,0,0,-75,0,-78,-80,0,0,-69,-80,-48,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,-68,0,-80,0,0,0,-63,-79,-66,0,0,0,-72,0,0,0,-74,-67,-70,0,0,0,0,-82,-77,0,0,-78,-80,-68,0,-79,0,-74,0,0,0,0,0,-73,-56,0
1660222180.020808,0,0,-77,0,0,0,0,0,0,-65,-80,0,0,0,0,0,-74,0,0,0,0,-42,0,0,0,0,0,0,-77,0,-63,0,0,0,0,0,0,0,0,-67,0,0,-63,0,0,0,0,0,-80,0,0,0,0,0,-30,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-79,0,0,-77,-41,0,0,0,-78,0,0,-59,0,0,0,0,-43,0,0,0,-77,0,0,0,0,0,-79,0,0
1660222181.020981,0,0,-78,0,0,0,0,0,0,-66,0,0,0,0,0,0,-80,0,0,0,0,-32,0,0,0,0,0,0,-79,0,-65,0,0,0,-81,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,-81,0,0,-80,-32,0,-80,0,-79,0,0,-46,0,0,0,0,-32,0,0,0,-81,0,0,0,0,0,-78,0,0
1660222182.020909,0,0,-81,0,0,0,0,0,0,-56,-79,0,0,0,0,0,-77,0,0,0,0,-51,0,0,0,0,0,0,-82,0,-57,0,0,0,0,0,0,0,0,-81,0,0,-57,0,-78,0,0,-33,0,0,0,0,0,0,-32,0,0,0,0,0,-79,-33,0,0,0,0,0,0,0,-80,-77,0,0,-81,-49,0,0,0,-79,0,0,0,0,0,0,0,-51,0,0,0,-79,0,0,0,0,0,-80,0,0
1660222183.020829,0,0,-78,0,0,0,0,0,0,-62,0,0,0,0,0,0,-79,0,0,0,0,-37,0,0,0,0,0,0,-77,0,-61,0,0,0,-81,0,0,0,0,-80,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,0,0,0,-37,0,0,0,0,0,0,0,0,-80,0,0,-77,-38,0,-80,0,-78,0,0,-67,0,0,0,0,-37,0,0,0,-78,0,0,0,0,0,-80,0,0
1660222184.020947,-68,0,0,0,-76,0,-68,0,0,0,-77,0,0,0,0,0,-76,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-29,0,0,-77,0,0,-28,0,-76
1660222188.021331,0,-49,0,0,0,-65,0,0,0,0,-64,0,0,0,0,-67,-64,-62,0,0,0,-81,0,-50,-59,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,-63,0,-51,-61,0,-61,0,-73,0,0,0,0,0,-66,-71,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,-64,0,-78,0,-80,0,0,0,0,0,0,0,0,0,-75,0,-77,0,-49,0,0,0,0,0,0,0,0,0,0
1660222189.021220,0,-53,0,0,0,-72,0,0,0,0,-61,0,0,0,0,-63,-62,-64,0,0,0,0,0,-54,-62,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,-78,0,-59,-65,0,-67,0,-76,0,0,0,0,0,-65,-75,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,-53,0,0,0,0,0,0,0,0,0,0
1660222190.020719,0,0,-73,0,0,-74,0,0,0,-82,0,0,0,0,0,-76,-48,0,0,0,0,-78,0,0,-80,0,0,0,0,0,-80,-75,0,0,-70,0,0,0,0,0,0,0,-82,0,0,0,0,-75,0,0,0,0,-89,0,-77,0,0,0,0,-80,0,0,0,0,-81,-68,-89,0,0,-66,0,-88,0,-73,-79,-67,0,0,0,0,0,0,0,0,-76,0,-77,0,0,0,-64,-64,0,0,0,0,-64,0,0
1660222191.022050,0,0,-78,0,0,-80,0,0,0,-79,-55,0,0,0,0,-80,-55,0,0,0,0,-70,0,0,0,0,0,0,-80,0,-84,0,0,0,-72,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,-79,0,0,0,-73,0,0,0,-73,0,0,0,-80,-77,-68,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-50,-51,0,0,0,0,-50,0,0
1660222192.021211,0,-64,0,0,0,0,0,0,0,0,0,0,-51,0,-74,0,-64,-72,0,0,0,0,0,-53,-65,0,0,-79,0,0,-71,0,0,0,0,0,-82,0,0,0,-60,0,-70,-71,0,-71,-54,-67,0,0,0,0,0,-57,-65,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-76,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,-68,0,0,0
1660222194.022807,0,0,0,0,0,0,0,0,0,-53,-79,0,0,0,0,0,0,0,0,0,0,-52,0,0,-81,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,-47,0,0,0,0,0,0,-45,0,0,0,-38,0,0,-44,0,0,0,0,0,0,0,0,-75,0,0,-83,-52,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,-81,0,0
1660222195.021254,0,-61,0,0,0,0,0,0,0,0,0,0,-51,0,-69,0,-59,-72,0,0,0,0,0,-54,-58,0,0,-79,0,0,-66,0,0,0,0,0,-82,0,0,0,-65,0,-65,-68,0,-71,-54,-71,0,0,0,0,0,-57,-72,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-76,0,0,0,0,0,0,0,-61,0,0,0,0,0,0,-68,0,0,0
