timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322500,-0.4311765,-8.6481647,-100,-100,-100,-69,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-65,-100,-100,-100,-100,-77,-50,-100,-81,-62,-74,-100,-100,-68,-49,-60,-77,-52,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-48,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-59,-100,-69,-70,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-72,-100,-100,-59,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-63,-73,-72,-65,-100,-100,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-82,-100,-100,-58,-59,-100,-100,-100,-100,-100,-75,-100,-59,-100,-100,-65,-100,-100,-81,-49,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322501,-0.5637286,-8.4274578,-100,-78,-100,-100,-70,-100,-100,-80,-52,-69,-71,-100,-100,-61,-100,-77,-49,-78,-79,-100,-100,-100,-100,-100,-61,-48,-73,-100,-70,-65,-60,-100,-100,-67,-79,-100,-49,-69,-100,-100,-100,-73,-100,-70,-100,-100,-100,-100,-100,-69,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-74,-100,-71,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-100,-100,-100,-82,-100,-66,-74,-100,-79,-100,-100,-100,-100,-80,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-78,-34,-76,-100,-100,-100,-100,-61,-68,-100,-68,-100,-67,-76,-100,-100,-100,-100,-100,-73,-79,-100,-80
1665322502,-0.6856964,-8.0906973,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-64,-100,-75,-100,-66,-100,-100,-100,-79,-100,-78,-70,-100,-78,-100,-66,-100,-63,-100,-80,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-71,-80,-100,-62,-100,-65,-100,-62,-100,-100,-100,-73,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-78,-100,-78,-64,-100,-75,-66,-65,-100,-100,-100,-46,-100,-73,-100,-100,-62,-100,-100,-100,-73,-71,-100,-79,-100,-100,-100,-67,-46,-46,-100,-62,-100,-100,-48,-78,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-78,-66,-100,-81,-74,-100,-100,-100,-100,-100,-45,-67,-66,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-49,-63,-100,-100,-79,-69,-48,-63,-100,-65
1665322505,-0.7978874,-6.9874029,-100,-100,-86,-60,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-50,-80,-100,-100,-100,-75,-74,-100,-64,-69,-100,-77,-100,-60,-48,-59,-66,-60,-100,-65,-100,-100,-100,-100,-100,-100,-100,-73,-77,-70,-46,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-78,-100,-80,-80,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-66,-64,-55,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-70,-77,-100,-49,-100,-100,-100,-69,-63,-100,-100,-100,-100,-100,-66,-69,-76,-69,-100,-100,-58,-100,-66,-100,-100,-100,-100,-58,-100,-100,-78,-46,-100,-75,-54,-72,-100,-100,-43,-67,-55,-76,-100,-100,-55,-72,-100,-77,-100,-100,-72,-100,-75,-77,-48,-100,-100,-54,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322506,-0.7994345,-6.6927786,-100,-100,-100,-50,-69,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-47,-100,-100,-100,-100,-75,-65,-100,-61,-70,-100,-77,-100,-51,-48,-34,-46,-68,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-75,-57,-46,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-46,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-56,-77,-100,-33,-100,-100,-100,-54,-55,-100,-100,-100,-100,-100,-73,-65,-63,-69,-100,-100,-80,-100,-45,-100,-100,-100,-100,-100,-100,-100,-78,-47,-100,-75,-100,-63,-100,-100,-54,-76,-100,-76,-100,-100,-100,-64,-100,-77,-100,-100,-65,-100,-75,-77,-55,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322507,-0.7913984,-6.1931658,-100,-84,-100,-78,-78,-100,-100,-100,-60,-66,-75,-100,-100,-76,-100,-100,-68,-74,-70,-74,-100,-100,-100,-100,-77,-37,-100,-71,-64,-67,-76,-79,-79,-55,-70,-81,-38,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-60,-100,-64,-65,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-79,-100,-37,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-57,-80,-79,-65,-100,-100,-65,-80,-78,-81,-100,-100,-100,-100,-76,-100,-100,-55,-100,-100,-100,-75,-100,-100,-69,-57,-100,-100,-100,-100,-100,-69,-100,-57,-82,-100,-74,-100,-100,-78,-55,-100,-100,-100,-64,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322508,-0.7236404,-5.8937135,-100,-100,-100,-76,-72,-100,-100,-76,-100,-75,-71,-100,-100,-76,-100,-100,-75,-70,-73,-100,-100,-38,-100,-74,-73,-76,-100,-100,-100,-100,-75,-65,-76,-100,-75,-100,-78,-100,-100,-100,-77,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-81,-100,-100,-77,-70,-70,-100,-100,-100,-100,-79,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-75,-68,-100,-78,-37,-68,-76,-78,-100,-66,-69,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-69,-79,-100,-68,-64,-64,-100,-100,-100,-100,-56,-100,-78,-76,-100,-79,-100,-70,-100,-100,-100,-100,-100,-100,-100,-68,-77,-100,-71,-100,-100,-100,-100,-100,-65,-38,-71,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-56,-79,-68,-100,-79,-37,-56,-64,-100,-69
1665322509,-0.6667106,-5.4521732,-100,-100,-100,-71,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-59,-100,-100,-100,-100,-77,-46,-100,-81,-63,-74,-76,-79,-71,-50,-67,-76,-42,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-49,-100,-100,-80,-100,-64,-100,-100,-100,-100,-100,-53,-100,-69,-68,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-77,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-60,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-55,-75,-72,-67,-100,-100,-68,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-68,-100,-100,-73,-56,-100,-100,-100,-100,-100,-75,-100,-54,-82,-100,-66,-100,-100,-78,-49,-100,-100,-100,-68,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100
1665322510,-0.6214015,-5.1246438,-100,-100,-100,-76,-79,-100,-100,-71,-100,-72,-69,-100,-100,-78,-100,-100,-79,-68,-76,-100,-100,-34,-100,-76,-75,-79,-100,-100,-79,-100,-80,-77,-65,-100,-74,-100,-78,-100,-100,-100,-79,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-78,-67,-68,-100,-100,-100,-100,-75,-100,-78,-100,-100,-79,-100,-100,-100,-100,-100,-78,-67,-100,-79,-35,-68,-75,-100,-100,-72,-79,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-78,-77,-75,-100,-67,-70,-69,-100,-81,-100,-100,-59,-100,-100,-79,-100,-78,-100,-70,-100,-100,-100,-100,-100,-100,-81,-68,-75,-100,-68,-100,-100,-100,-100,-100,-69,-38,-68,-76,-79,-100,-75,-100,-75,-100,-100,-100,-100,-100,-59,-78,-76,-100,-79,-36,-59,-69,-100,-70
1665322511,-0.6170573,-4.7254324,-100,-100,-100,-76,-100,-100,-100,-71,-100,-72,-69,-100,-100,-69,-100,-100,-79,-72,-74,-100,-100,-36,-100,-76,-76,-79,-100,-100,-79,-100,-77,-77,-65,-100,-70,-100,-78,-100,-100,-100,-74,-41,-100,-100,-100,-82,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-100,-72,-65,-100,-100,-100,-100,-79,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-78,-59,-100,-78,-36,-59,-75,-100,-100,-70,-74,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-78,-77,-78,-100,-65,-71,-70,-100,-81,-80,-100,-41,-100,-100,-79,-100,-81,-100,-73,-100,-100,-100,-100,-100,-100,-100,-59,-79,-100,-64,-100,-100,-100,-100,-100,-71,-36,-64,-80,-79,-100,-79,-100,-73,-100,-100,-100,-100,-100,-41,-78,-76,-100,-78,-36,-41,-72,-100,-59
1665322535,-0.0348616,3.2302058,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-75,-100,-75,-100,-66,-100,-100,-100,-73,-100,-67,-72,-100,-74,-100,-67,-77,-64,-76,-72,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-59,-80,-100,-66,-100,-67,-100,-65,-100,-100,-100,-77,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-74,-72,-100,-77,-67,-72,-100,-100,-100,-37,-100,-59,-100,-100,-57,-100,-100,-100,-63,-62,-100,-100,-100,-100,-100,-68,-37,-37,-100,-66,-100,-100,-64,-78,-100,-100,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-74,-73,-100,-81,-68,-100,-100,-100,-100,-100,-36,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-100,-100,-100,-67,-64,-75,-100,-73
1665322536,-0.0404031,3.2337997,-62,-57,-100,-72,-66,-100,-100,-100,-78,-63,-63,-100,-100,-100,-100,-74,-100,-100,-64,-100,-72,-53,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-68,-100,-66,-100,-83,-75,-100,-100,-100,-57,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-54,-76,-75,-100,-100,-100,-100,-49,-100,-51,-100,-100,-100,-100,-60,-100,-100,-100,-100,-61,-100,-100,-56,-63,-100,-54,-62,-67,-55,-100,-100,-78,-71,-100,-100,-100,-100,-100,-78,-100,-74,-49,-61,-79,-69,-70,-100,-100,-100,-100,-58,-100,-58,-100,-100,-49,-100,-100,-58,-100,-100,-62,-100,-100,-100,-63,-49,-100,-74,-100,-100,-100,-100,-100,-66,-53,-72,-59,-100,-100,-79,-100,-100,-100,-100,-69,-100,-100,-58,-100,-70,-100,-100,-48,-58,-100,-100,-60
1665322537,-0.0099386,3.3434527,-100,-100,-86,-60,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-56,-80,-100,-100,-100,-75,-65,-100,-70,-67,-74,-77,-100,-60,-47,-58,-64,-56,-100,-65,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-48,-100,-100,-100,-100,-65,-100,-56,-100,-100,-100,-58,-100,-69,-70,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-65,-64,-56,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-70,-70,-100,-41,-100,-100,-100,-69,-58,-100,-100,-100,-100,-100,-59,-77,-74,-63,-100,-100,-58,-100,-64,-100,-100,-100,-100,-58,-100,-100,-100,-48,-100,-75,-54,-75,-100,-100,-44,-66,-55,-100,-100,-100,-55,-71,-100,-58,-100,-100,-64,-100,-75,-77,-47,-100,-100,-54,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322538,0.0262695,3.5280473,-100,-84,-100,-72,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-68,-100,-71,-65,-100,-100,-100,-100,-77,-41,-100,-82,-69,-71,-76,-79,-71,-61,-64,-74,-41,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-80,-100,-66,-100,-100,-100,-100,-100,-57,-100,-70,-63,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-79,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-63,-100,-100,-100,-76,-100,-100,-100,-70,-100,-100,-60,-70,-71,-63,-100,-100,-65,-80,-75,-81,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-70,-100,-100,-67,-59,-100,-100,-100,-100,-100,-71,-100,-60,-82,-100,-65,-100,-100,-78,-58,-100,-100,-100,-64,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322539,0.0087774,3.7214332,-100,-100,-100,-76,-76,-100,-100,-71,-100,-75,-78,-100,-100,-78,-100,-100,-79,-68,-76,-100,-100,-37,-100,-76,-75,-79,-100,-100,-79,-100,-80,-77,-76,-100,-65,-100,-78,-100,-100,-100,-79,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-76,-67,-66,-100,-100,-100,-100,-76,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-78,-61,-100,-76,-38,-60,-75,-75,-100,-74,-77,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-74,-77,-76,-100,-66,-74,-74,-100,-81,-100,-100,-48,-100,-100,-79,-100,-76,-100,-70,-100,-100,-100,-100,-100,-100,-81,-61,-75,-100,-67,-100,-100,-100,-100,-100,-73,-37,-67,-76,-79,-100,-70,-100,-75,-100,-100,-100,-100,-100,-49,-78,-76,-100,-74,-38,-49,-69,-100,-62
1665322540,0.0022405,3.8049006,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-68,-100,-75,-100,-66,-100,-100,-100,-73,-100,-67,-68,-100,-74,-100,-56,-77,-60,-76,-72,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-59,-80,-100,-55,-100,-67,-100,-58,-100,-100,-100,-72,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-74,-66,-100,-100,-67,-67,-100,-100,-100,-37,-100,-59,-100,-100,-57,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-67,-38,-37,-100,-58,-100,-100,-55,-78,-100,-100,-100,-100,-100,-67,-100,-100,-78,-100,-100,-100,-74,-66,-100,-81,-66,-100,-100,-100,-100,-100,-37,-68,-68,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-55,-58,-100,-100,-100,-67,-55,-75,-100,-66
1665322541,-0.0002738,3.8377845,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-82,-100,-78,-100,-65,-100,-100,-81,-67,-100,-70,-67,-100,-85,-100,-55,-80,-54,-100,-67,-100,-80,-100,-100,-55,-100,-100,-100,-100,-100,-100,-64,-77,-100,-46,-100,-75,-100,-45,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-66,-71,-100,-100,-70,-72,-100,-100,-100,-41,-100,-62,-100,-100,-55,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-82,-41,-41,-100,-46,-100,-100,-56,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-66,-75,-100,-100,-83,-100,-100,-100,-100,-100,-41,-71,-83,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-56,-46,-100,-100,-100,-68,-56,-81,-100,-73
1665322542,-0.0027271,3.8482111,-76,-66,-100,-79,-39,-100,-100,-100,-100,-40,-40,-100,-100,-77,-100,-48,-76,-100,-39,-100,-72,-77,-100,-100,-76,-67,-58,-100,-100,-100,-78,-80,-100,-100,-82,-100,-76,-46,-100,-100,-100,-73,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-75,-100,-50,-100,-75,-77,-100,-69,-100,-77,-100,-100,-100,-100,-68,-100,-100,-100,-77,-100,-65,-100,-77,-100,-72,-74,-67,-62,-76,-100,-100,-66,-82,-100,-100,-65,-100,-100,-78,-100,-100,-65,-76,-60,-61,-62,-100,-100,-100,-78,-77,-100,-66,-81,-100,-67,-100,-100,-100,-100,-100,-67,-100,-100,-80,-100,-66,-100,-60,-100,-100,-100,-100,-100,-59,-79,-64,-67,-100,-100,-100,-100,-100,-100,-100,-46,-100,-78,-80,-100,-81,-65,-100,-79,-81,-100,-100,-100
1665322543,-0.0925506,4.3248353,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-100,-78,-100,-71,-100,-100,-81,-74,-100,-77,-69,-100,-85,-100,-64,-80,-64,-79,-74,-100,-80,-100,-100,-61,-100,-100,-100,-100,-100,-100,-67,-79,-100,-56,-100,-68,-100,-56,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-74,-72,-100,-100,-69,-74,-100,-100,-100,-31,-100,-67,-100,-100,-64,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-82,-31,-31,-100,-56,-100,-100,-61,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-67,-74,-100,-100,-83,-100,-100,-100,-100,-100,-31,-72,-81,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-60,-56,-100,-100,-100,-74,-60,-81,-100,-74
1665322544,-0.1306097,4.6274643,-100,-100,-100,-66,-79,-100,-100,-72,-100,-71,-80,-100,-100,-75,-100,-100,-76,-69,-72,-100,-100,-44,-100,-74,-75,-75,-100,-100,-78,-100,-74,-78,-66,-100,-70,-100,-78,-100,-100,-100,-77,-40,-100,-100,-79,-78,-100,-100,-100,-100,-100,-78,-77,-80,-100,-78,-100,-79,-100,-76,-65,-100,-100,-100,-100,-79,-100,-79,-100,-100,-77,-100,-100,-100,-100,-100,-78,-55,-100,-81,-43,-55,-76,-80,-100,-63,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-75,-77,-100,-64,-65,-64,-100,-81,-80,-100,-40,-100,-100,-76,-100,-78,-100,-65,-100,-100,-100,-100,-100,-100,-100,-55,-77,-100,-66,-100,-100,-100,-100,-100,-63,-44,-66,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-41,-79,-75,-100,-80,-45,-40,-77,-100,-55
1665322545,-0.0844678,4.8742099,-100,-84,-100,-78,-78,-100,-100,-83,-60,-66,-75,-75,-100,-76,-100,-100,-68,-74,-70,-74,-100,-100,-100,-100,-77,-42,-100,-73,-66,-64,-76,-79,-79,-53,-75,-100,-42,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-60,-100,-54,-51,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-77,-100,-42,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-59,-80,-79,-65,-100,-100,-54,-80,-76,-81,-100,-100,-100,-100,-76,-100,-100,-54,-100,-100,-100,-81,-82,-100,-66,-61,-100,-100,-100,-100,-100,-69,-100,-62,-82,-100,-67,-100,-100,-78,-55,-100,-100,-100,-55,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322546,-0.0046911,5.2692122,-100,-100,-100,-77,-76,-100,-100,-76,-100,-76,-74,-100,-100,-76,-100,-100,-75,-70,-76,-100,-100,-40,-100,-74,-73,-76,-100,-100,-100,-100,-75,-58,-67,-100,-75,-100,-78,-100,-100,-100,-77,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-81,-100,-100,-77,-70,-65,-100,-100,-100,-100,-72,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-75,-63,-100,-78,-43,-62,-76,-76,-100,-66,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-56,-74,-100,-65,-64,-64,-100,-81,-100,-100,-44,-100,-74,-76,-100,-76,-100,-70,-100,-100,-100,-100,-100,-100,-100,-61,-73,-100,-64,-100,-100,-100,-100,-100,-65,-42,-68,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-44,-79,-56,-100,-78,-42,-44,-64,-100,-63
1665322547,0.0417668,5.549643,-100,-79,-100,-76,-76,-100,-100,-76,-100,-79,-78,-100,-100,-76,-100,-100,-75,-70,-77,-100,-100,-35,-100,-74,-73,-76,-100,-100,-100,-100,-75,-71,-76,-100,-75,-100,-78,-100,-100,-100,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-81,-100,-100,-69,-70,-73,-100,-100,-100,-100,-71,-100,-69,-100,-100,-78,-100,-79,-100,-100,-100,-75,-63,-100,-78,-36,-71,-76,-70,-100,-80,-68,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-71,-75,-100,-68,-79,-80,-100,-100,-100,-100,-52,-100,-78,-76,-100,-74,-100,-70,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-70,-100,-100,-100,-100,-100,-78,-35,-70,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-52,-100,-70,-100,-79,-35,-53,-64,-100,-71
1665322548,0.0649277,5.8811307,-100,-76,-100,-79,-38,-100,-100,-100,-100,-39,-39,-100,-100,-66,-100,-66,-75,-100,-38,-100,-72,-77,-100,-100,-70,-63,-69,-100,-100,-100,-67,-100,-100,-74,-82,-100,-61,-64,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-59,-100,-100,-76,-100,-77,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-61,-100,-70,-100,-78,-100,-100,-82,-68,-75,-75,-100,-100,-76,-82,-100,-100,-70,-100,-100,-100,-100,-100,-79,-70,-52,-76,-73,-100,-100,-100,-80,-100,-100,-69,-100,-100,-77,-100,-100,-100,-100,-77,-76,-100,-100,-82,-100,-78,-100,-53,-100,-100,-100,-100,-100,-76,-78,-53,-77,-100,-100,-100,-100,-67,-76,-100,-65,-100,-100,-80,-100,-100,-77,-100,-79,-81,-100,-100,-100
