timestamp,x,z,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467363,3.200716,20.4196129,-100,-80,-54,-100,-100,-67,-79,-100,-78,-100,-75,-79,-100,-77,-100,-100,-100,-100,-100,-45,-100,-78,-78,-79,-100,-100,-100,-77,-100,-100,-79,-100,-76,-53,-74,-78,-100,-100,-65,-77,-78,-76,-77,-100,-77,-100,-100,-77,-100,-100,-79,-80,-100,-79,-67,-65,-52,-100,-100,-77,-51,-100,-100,-74,-100,-74,-100
1662467364,3.2001133,20.4213047,-100,-100,-76,-69,-77,-68,-62,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-65,-45,-79,-62,-77,-81,-65,-100,-100,-100,-100,-80,-100,-100,-100,-75,-79,-100,-100,-100,-72,-100,-100,-63,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-73,-74,-76,-100,-79,-77,-74,-100,-75,-100,-75,-100,-75
1662467365,3.2021103,20.4209251,-100,-100,-53,-100,-100,-66,-79,-100,-100,-100,-73,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-78,-81,-100,-72,-100,-100,-78,-100,-100,-73,-100,-74,-52,-74,-78,-100,-100,-66,-76,-79,-70,-76,-100,-76,-100,-100,-79,-100,-100,-79,-80,-100,-79,-72,-66,-54,-100,-100,-75,-53,-100,-100,-77,-100,-74,-100
1662467366,3.2045078,20.4237232,-100,-100,-65,-80,-100,-74,-71,-100,-77,-100,-100,-76,-79,-77,-100,-74,-100,-100,-71,-45,-76,-69,-100,-74,-70,-75,-100,-78,-100,-100,-76,-100,-76,-67,-70,-77,-100,-100,-74,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-100,-71,-73,-66,-100,-100,-80,-67,-100,-100,-78,-80,-78,-100
1662467367,3.2019939,20.4173317,-100,-100,-75,-73,-78,-63,-66,-100,-71,-100,-100,-100,-73,-72,-71,-73,-100,-100,-65,-45,-79,-64,-77,-100,-66,-100,-100,-100,-100,-72,-100,-100,-100,-76,-76,-100,-100,-100,-62,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-62,-63,-76,-100,-75,-77,-76,-100,-75,-100,-73,-100,-77
1662467368,3.2033138,20.4238644,-100,-100,-65,-73,-70,-71,-64,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-64,-45,-100,-65,-78,-78,-65,-79,-100,-100,-100,-77,-100,-78,-73,-65,-73,-100,-100,-100,-60,-100,-77,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-73,-60,-59,-63,-100,-73,-76,-66,-100,-100,-100,-73,-100,-71
1662467369,3.2066174,20.4230347,-80,-79,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-64,-78,-100,-100,-100,-50,-76,-100,-100,-63,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-80,-100,-79,-76,-76,-50,-100,-100,-100,-50,-63,-100,-100,-100,-100,-100
1662467370,3.2007141,20.4215488,-100,-100,-68,-73,-78,-76,-65,-100,-100,-100,-77,-100,-75,-100,-74,-71,-100,-100,-66,-45,-79,-65,-79,-81,-65,-100,-100,-100,-100,-75,-100,-100,-100,-71,-77,-100,-78,-100,-74,-100,-100,-63,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-71,-100,-79,-77,-71,-100,-76,-100,-71,-100,-77
1662467371,3.2066631,20.4218597,-100,-100,-71,-68,-77,-73,-61,-100,-100,-100,-77,-100,-69,-100,-78,-67,-100,-100,-61,-45,-79,-61,-77,-81,-62,-100,-100,-100,-100,-76,-100,-100,-100,-72,-74,-100,-78,-100,-67,-100,-100,-62,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-68,-100,-79,-75,-76,-100,-76,-100,-69,-100,-77
1662467372,3.2019234,20.4211292,-100,-100,-66,-73,-70,-64,-64,-100,-74,-100,-100,-100,-75,-79,-75,-74,-100,-100,-64,-45,-100,-66,-72,-78,-66,-79,-100,-100,-100,-77,-100,-78,-73,-67,-74,-100,-100,-100,-63,-100,-77,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-62,-60,-66,-100,-73,-76,-63,-100,-100,-100,-73,-100,-71
1662467373,3.2031269,20.4203758,-100,-100,-76,-70,-77,-76,-64,-100,-100,-100,-77,-100,-71,-100,-78,-70,-100,-100,-64,-45,-79,-64,-79,-81,-64,-100,-100,-100,-100,-76,-100,-100,-100,-74,-74,-100,-78,-100,-76,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-75,-100,-79,-75,-75,-100,-76,-100,-73,-100,-77
1662467374,3.2003956,20.4213924,-100,-100,-64,-74,-100,-64,-67,-100,-79,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-66,-80,-77,-65,-78,-100,-100,-100,-75,-100,-78,-79,-65,-72,-100,-100,-100,-61,-100,-78,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-63,-63,-65,-100,-100,-76,-66,-100,-100,-100,-75,-100,-100
1662467375,3.1991005,20.4178734,-100,-100,-55,-100,-100,-67,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-65,-100,-65,-80,-100,-100,-100,-55,-74,-100,-100,-65,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-77,-100,-100,-56,-100,-100,-100,-56,-65,-100,-100,-100,-100,-100
1662467376,3.2022095,20.4204712,-100,-100,-60,-80,-100,-65,-72,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-81,-71,-100,-100,-60,-77,-77,-100,-100,-65,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-70,-59,-100,-100,-78,-59,-100,-100,-100,-81,-100,-100
1662467377,3.203104,20.4225235,-100,-80,-54,-100,-100,-78,-84,-47,-78,-45,-75,-78,-100,-78,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-80,-100,-75,-78,-100,-79,-80,-77,-53,-74,-77,-100,-100,-76,-77,-78,-78,-76,-100,-76,-100,-80,-77,-49,-87,-71,-100,-85,-100,-77,-65,-58,-75,-100,-78,-59,-100,-100,-73,-100,-74,-100
1662467378,3.2008533,20.4228745,-100,-100,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-64,-100,-100,-100,-53,-77,-100,-100,-57,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-65,-79,-100,-52,-100,-100,-100,-54,-57,-100,-100,-100,-100,-100
1662467379,3.2003384,20.4207439,-100,-100,-62,-76,-100,-60,-64,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-65,-45,-100,-64,-78,-76,-65,-79,-100,-100,-100,-77,-100,-78,-73,-66,-72,-100,-100,-100,-64,-100,-77,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-62,-63,-66,-100,-100,-76,-64,-100,-100,-100,-76,-100,-100
1662467380,3.1984997,20.4204865,-80,-79,-52,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-53,-71,-100,-100,-58,-77,-100,-100,-79,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-53,-100,-100,-100,-53,-69,-100,-100,-100,-100,-100
1662467381,3.200901,20.4203339,-100,-80,-57,-100,-100,-78,-84,-47,-78,-45,-74,-78,-100,-75,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-80,-100,-75,-78,-100,-79,-80,-77,-57,-74,-77,-100,-100,-76,-77,-78,-78,-76,-100,-76,-100,-80,-77,-49,-87,-71,-100,-85,-100,-77,-65,-60,-75,-100,-78,-60,-100,-100,-73,-100,-74,-100
1662467382,3.1967525,20.4181824,-100,-83,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-77,-100,-100,-100,-49,-100,-100,-100,-60,-100,-100,-100,-100,-100,-80,-100,-82,-100,-100,-100,-100,-100,-78,-100,-76,-100,-100,-49,-100,-100,-100,-48,-61,-100,-100,-100,-100,-100
1662467383,3.203495,20.424181,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-64,-68,-100,-100,-100,-51,-79,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-68,-76,-100,-51,-100,-100,-100,-44,-64,-100,-100,-100,-100,-100
1662467384,3.2008514,20.421917,-100,-100,-74,-73,-78,-63,-63,-100,-100,-100,-77,-100,-73,-100,-75,-73,-100,-100,-61,-45,-79,-62,-79,-81,-63,-100,-100,-100,-100,-74,-100,-100,-100,-75,-77,-100,-78,-100,-72,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-74,-73,-76,-100,-80,-77,-75,-100,-76,-100,-73,-100,-77
1662467385,3.2057266,20.4227085,-80,-79,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-64,-75,-100,-100,-100,-47,-75,-100,-100,-64,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-47,-100,-100,-100,-46,-64,-100,-100,-100,-100,-100
1662467386,3.2003975,20.4190578,-100,-100,-74,-73,-78,-63,-63,-100,-100,-100,-77,-100,-73,-100,-75,-73,-100,-100,-66,-45,-79,-68,-79,-81,-67,-100,-100,-100,-100,-74,-100,-100,-100,-75,-77,-100,-78,-100,-72,-100,-100,-60,-79,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-74,-73,-76,-100,-80,-77,-75,-100,-76,-100,-73,-100,-77
1662467387,3.2019653,20.4229317,-100,-100,-77,-73,-100,-77,-65,-100,-100,-100,-100,-100,-75,-100,-68,-75,-100,-100,-63,-45,-100,-64,-79,-100,-66,-100,-100,-100,-100,-78,-100,-100,-100,-76,-79,-100,-78,-100,-79,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-77,-80,-77,-100,-100,-77,-75,-100,-72,-100,-74,-100,-100
1662467388,3.1984234,20.4199505,-100,-100,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-61,-73,-100,-100,-100,-52,-77,-100,-100,-62,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-64,-79,-100,-52,-100,-100,-100,-51,-61,-100,-100,-100,-100,-100
1662467389,3.2064018,20.4232769,-100,-100,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-57,-100,-58,-64,-100,-100,-100,-51,-81,-100,-100,-58,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-79,-100,-51,-100,-100,-100,-51,-57,-100,-100,-100,-100,-100
1662467390,3.2264347,20.4277191,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-65,-100,-100,-100,-51,-81,-100,-100,-59,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-64,-100,-63,-79,-100,-50,-100,-100,-100,-50,-58,-100,-100,-100,-100,-100
1662467391,3.387579,20.4039097,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-75,-100,-100,-75,-100,-70,-100,-68,-78,-100,-100,-100,-54,-78,-100,-100,-69,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-53,-100,-100,-100,-53,-69,-100,-100,-100,-100,-100
1662467392,3.5989418,20.4034805,-80,-79,-55,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-75,-100,-74,-80,-100,-100,-100,-55,-76,-100,-100,-75,-78,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-54,-75,-100,-100,-100,-100,-100
1662467393,3.8134403,20.4390106,-81,-80,-53,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-70,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-70,-75,-100,-100,-79,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-52,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467394,3.9616756,20.4632072,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-65,-100,-100,-100,-46,-78,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-46,-100,-100,-100,-47,-60,-100,-100,-100,-100,-100
1662467395,4.1991425,20.4710579,-100,-100,-67,-80,-100,-72,-73,-100,-100,-100,-100,-76,-79,-100,-79,-100,-100,-100,-72,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-68,-71,-76,-100,-100,-73,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-73,-73,-66,-100,-100,-79,-67,-100,-100,-100,-81,-100,-100
1662467396,4.4118462,20.4579926,-100,-100,-67,-80,-100,-65,-72,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-81,-71,-100,-100,-66,-77,-77,-100,-100,-65,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-70,-67,-100,-100,-78,-66,-100,-100,-100,-81,-100,-100
1662467397,4.6475983,20.4626846,-100,-100,-75,-73,-76,-76,-63,-100,-100,-100,-77,-100,-69,-100,-74,-67,-100,-100,-63,-45,-79,-63,-79,-81,-62,-100,-100,-100,-100,-75,-100,-100,-100,-76,-77,-100,-78,-100,-74,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-76,-100,-79,-77,-76,-100,-76,-100,-73,-100,-77
1662467398,4.9103298,20.4828224,-79,-78,-53,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-59,-100,-100,-100,-100,-54,-72,-100,-100,-60,-75,-100,-100,-79,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467399,5.1311588,20.5083218,-100,-100,-62,-68,-100,-70,-66,-100,-77,-100,-100,-100,-75,-78,-75,-74,-100,-100,-65,-45,-100,-65,-77,-76,-65,-76,-100,-100,-100,-77,-100,-76,-79,-63,-69,-100,-100,-100,-61,-100,-72,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-70,-61,-64,-100,-100,-81,-62,-100,-100,-100,-74,-100,-100
1662467400,5.1953659,20.5085373,-100,-100,-76,-69,-77,-68,-62,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-63,-45,-79,-62,-77,-81,-63,-100,-100,-100,-100,-80,-100,-100,-100,-75,-77,-100,-100,-100,-69,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-77,-74,-66,-76,-100,-79,-77,-74,-100,-76,-100,-75,-100,-77
1662467401,5.20121,20.4814167,-100,-100,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-59,-64,-100,-100,-100,-52,-81,-100,-100,-58,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-78,-100,-64,-79,-100,-51,-100,-100,-100,-52,-58,-100,-100,-100,-100,-100
1662467402,5.1873569,20.4774323,-100,-100,-62,-74,-100,-61,-68,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-65,-45,-100,-65,-78,-78,-67,-79,-100,-100,-100,-77,-100,-78,-73,-62,-72,-100,-100,-100,-62,-100,-77,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-63,-63,-63,-100,-100,-76,-64,-100,-100,-100,-74,-100,-100
1662467403,5.1877308,20.4768887,-100,-100,-53,-100,-100,-66,-78,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-76,-100,-68,-100,-69,-78,-100,-100,-100,-53,-76,-100,-100,-69,-66,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-79,-75,-76,-53,-100,-100,-80,-53,-68,-100,-100,-100,-100,-100
1662467404,5.2028694,20.4832268,-100,-80,-54,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-75,-81,-71,-77,-75,-74,-62,-77,-78,-54,-75,-77,-100,-71,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-55,-75,-100,-80,-57,-70,-100,-73,-78,-72,-100
1662467405,5.1975727,20.4834518,-100,-100,-66,-80,-100,-67,-68,-100,-77,-100,-100,-76,-79,-77,-77,-74,-100,-100,-72,-45,-76,-71,-80,-74,-70,-75,-100,-78,-100,-75,-77,-78,-76,-65,-70,-77,-100,-100,-74,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-75,-78,-100,-74,-65,-73,-65,-100,-100,-80,-65,-100,-100,-78,-78,-78,-100
1662467406,5.1947746,20.4821777,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-75,-100,-69,-100,-70,-78,-100,-100,-100,-54,-78,-100,-100,-70,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-53,-100,-100,-100,-54,-69,-100,-100,-100,-100,-100
1662467407,5.1959972,20.4825249,-100,-100,-63,-80,-100,-66,-71,-100,-77,-100,-100,-76,-79,-77,-100,-74,-100,-100,-70,-45,-76,-68,-80,-74,-70,-75,-100,-78,-100,-100,-77,-100,-76,-62,-69,-77,-100,-100,-65,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-74,-65,-66,-62,-100,-100,-78,-61,-100,-100,-78,-78,-78,-100
1662467408,5.1975098,20.4818516,-81,-80,-53,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-70,-100,-70,-77,-100,-100,-100,-53,-72,-100,-100,-70,-75,-100,-100,-79,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-54,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467409,5.1909943,20.4799004,-100,-100,-77,-66,-100,-77,-61,-100,-100,-100,-100,-100,-66,-100,-68,-65,-100,-100,-62,-45,-100,-61,-100,-100,-62,-100,-100,-100,-100,-78,-100,-100,-100,-76,-79,-100,-78,-100,-77,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-77,-69,-77,-100,-100,-77,-75,-100,-72,-100,-67,-100,-100
1662467410,5.1939735,20.4816437,-100,-100,-71,-69,-77,-73,-62,-100,-100,-100,-77,-100,-69,-100,-78,-71,-100,-100,-62,-45,-79,-62,-77,-81,-61,-100,-100,-100,-100,-76,-100,-100,-100,-69,-74,-100,-100,-100,-69,-100,-100,-64,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-68,-66,-69,-100,-79,-77,-66,-100,-76,-100,-69,-100,-77
1662467411,5.1985493,20.4827766,-100,-100,-64,-73,-100,-62,-66,-100,-78,-100,-100,-100,-73,-78,-77,-74,-100,-100,-68,-45,-100,-67,-80,-75,-67,-75,-100,-100,-100,-75,-100,-78,-77,-65,-69,-100,-100,-100,-62,-100,-75,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-62,-62,-65,-100,-100,-80,-65,-100,-100,-100,-74,-100,-100
1662467412,5.1942272,20.4821434,-100,-80,-55,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-75,-81,-64,-77,-70,-78,-62,-77,-78,-55,-75,-77,-100,-64,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-53,-75,-100,-80,-54,-63,-100,-73,-78,-72,-100
1662467413,5.2027168,20.4844322,-80,-79,-46,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-60,-67,-100,-100,-100,-46,-76,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-80,-100,-79,-76,-76,-47,-100,-100,-100,-46,-60,-100,-100,-100,-100,-100
1662467414,5.1923275,20.4797401,-100,-80,-53,-100,-100,-78,-89,-47,-77,-45,-72,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-83,-77,-79,-77,-81,-63,-77,-70,-100,-79,-77,-78,-52,-74,-77,-100,-64,-77,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-78,-68,-54,-75,-100,-80,-55,-63,-100,-73,-78,-72,-100
1662467415,5.189785,20.4774513,-100,-100,-56,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-74,-100,-100,-76,-100,-66,-100,-65,-78,-100,-100,-100,-56,-77,-100,-100,-64,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-57,-100,-100,-100,-56,-64,-100,-100,-100,-100,-100
1662467416,5.1950665,20.4828415,-100,-100,-53,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-74,-81,-69,-77,-69,-79,-100,-77,-100,-53,-76,-100,-100,-69,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-53,-100,-100,-80,-53,-69,-100,-73,-78,-72,-100
1662467417,5.1907845,20.4798946,-100,-80,-58,-100,-100,-79,-89,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-90,-77,-79,-100,-81,-74,-77,-76,-100,-79,-80,-78,-57,-74,-77,-100,-73,-79,-76,-78,-78,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-79,-71,-60,-75,-100,-77,-60,-73,-100,-72,-100,-75,-100
1662467418,5.1906452,20.478775,-79,-78,-53,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-70,-100,-100,-100,-100,-70,-100,-69,-77,-100,-100,-100,-53,-71,-100,-100,-70,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-54,-100,-100,-100,-54,-70,-100,-100,-100,-100,-100
1662467419,5.1924,20.4805927,-80,-79,-44,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-62,-67,-100,-100,-100,-44,-75,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-68,-100,-76,-76,-76,-45,-100,-100,-100,-45,-63,-100,-100,-100,-100,-100
1662467420,5.1955128,20.4821377,-100,-100,-67,-73,-78,-76,-62,-100,-100,-100,-77,-100,-73,-100,-75,-71,-100,-100,-62,-45,-79,-63,-79,-81,-63,-100,-100,-100,-100,-76,-100,-100,-100,-67,-77,-100,-78,-100,-74,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-75,-73,-70,-100,-80,-77,-69,-100,-76,-100,-71,-100,-77
1662467421,5.2017841,20.4850273,-100,-100,-47,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-79,-100,-100,-100,-46,-79,-100,-100,-61,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-100,-79,-79,-100,-47,-100,-100,-100,-47,-61,-100,-100,-100,-100,-100
