00:24:6C:26:87:**,00:24:6C:26:89:**,00:24:6C:26:8B:**,00:24:6C:2D:17:**,00:24:6C:2D:1A:**,04:92:26:53:B7:**,08:36:C9:8E:F4:**,30:87:D9:31:54:**,30:87:D9:31:55:**,30:87:D9:31:59:**,30:87:D9:31:5B:**,30:87:D9:31:5C:**,30:87:D9:31:61:**,30:87:D9:31:72:**,30:87:D9:31:76:**,30:87:D9:31:77:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:7E:**,30:87:D9:31:7F:**,30:87:D9:31:81:**,30:87:D9:31:82:**,30:87:D9:31:89:**,30:87:D9:31:95:**,30:87:D9:31:97:**,30:87:D9:31:99:**,30:87:D9:31:9A:**,30:87:D9:31:F0:**,30:87:D9:31:FC:**,30:87:D9:32:06:**,30:87:D9:32:38:**,30:87:D9:71:54:**,30:87:D9:71:55:**,30:87:D9:71:58:**,30:87:D9:71:59:**,30:87:D9:71:5B:**,30:87:D9:71:5C:**,30:87:D9:71:61:**,30:87:D9:71:72:**,30:87:D9:71:76:**,30:87:D9:71:77:**,30:87:D9:71:7C:**,30:87:D9:71:7D:**,30:87:D9:71:7E:**,30:87:D9:71:7F:**,30:87:D9:71:81:**,30:87:D9:71:82:**,30:87:D9:71:89:**,30:87:D9:71:95:**,30:87:D9:71:97:**,30:87:D9:71:99:**,30:87:D9:71:9A:**,30:87:D9:71:F0:**,30:87:D9:71:FC:**,30:87:D9:72:06:**,30:87:D9:72:38:**,30:87:D9:B1:54:**,30:87:D9:B1:55:**,30:87:D9:B1:59:**,30:87:D9:B1:5B:**,30:87:D9:B1:5C:**,30:87:D9:B1:76:**,30:87:D9:B1:77:**,30:87:D9:B1:7C:**,30:87:D9:B1:7D:**,30:87:D9:B1:7E:**,30:87:D9:B1:7F:**,30:87:D9:B1:81:**,30:87:D9:B1:82:**,30:87:D9:B1:89:**,30:87:D9:B1:95:**,30:87:D9:B1:97:**,30:87:D9:B1:99:**,30:87:D9:B1:9A:**,30:87:D9:B1:F0:**,30:87:D9:B1:FC:**,30:87:D9:B2:06:**,30:87:D9:B2:38:**,30:87:D9:F1:54:**,30:87:D9:F1:55:**,30:87:D9:F1:59:**,30:87:D9:F1:5B:**,30:87:D9:F1:76:**,30:87:D9:F1:77:**,30:87:D9:F1:7C:**,30:87:D9:F1:7D:**,30:87:D9:F1:7E:**,30:87:D9:F1:7F:**,30:87:D9:F1:81:**,30:87:D9:F1:82:**,30:87:D9:F1:89:**,30:87:D9:F1:95:**,30:87:D9:F1:97:**,30:87:D9:F1:99:**,30:87:D9:F1:9A:**,30:87:D9:F1:F0:**,30:87:D9:F1:FC:**,30:87:D9:F2:06:**,30:87:D9:F2:38:**,34:97:F6:6B:EB:**,78:32:1B:CC:37:**,78:D2:94:7F:EB:**,A8:5E:45:1B:B8:**,B0:6E:BF:3B:A8:**,E4:F0:42:E0:FB:**,timestamp,x,z
-78,-100.0,-70.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100,-100.0,-100.0,-71,-100,-100,-100,-100,-65.0,-100.0,-100.0,-100.0,-100.0,-71,-80.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-60,-100.0,-100,-100.0,-100.0,-75,-100,-100,-100,-100,-64.0,-45,-100,-100,-100.0,-69,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-75,-100,-100,-100,-100,-64.0,-100.0,-100.0,-100,-100.0,-72,-79.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-76,-100,-100,-100,-100,-68.0,-100.0,-100.0,-100,-100.0,-70,-81.0,-100,-100.0,-100.0,-100.0,-79.0,-100.0,1662467452,7.3031979,20.3723793
-100,-100.0,-76.0,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100,-71.0,-100.0,-100,-100,-100,-73,-77,-66.0,-100.0,-100.0,-81.0,-73.0,-74,-78.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-53,-100.0,-100,-69.0,-100.0,-100,-81,-100,-78,-77,-75.0,-40,-100,-77,-74.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-70.0,-100.0,-100,-100,-100,-79,-77,-66.0,-100.0,-100.0,-79,-72.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-70.0,-100.0,-100,-100,-100,-77,-76,-76.0,-100.0,-100.0,-100,-72.0,-75,-100.0,-100,-100.0,-100.0,-100.0,-80.0,-100.0,1662467453,7.2952662,20.3757763
-100,-100.0,-74.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100,-100.0,-100.0,-100,-72,-100,-75,-100,-62.0,-100.0,-100.0,-79.0,-100.0,-68,-73.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-60,-100.0,-100,-100.0,-100.0,-100,-74,-71,-73,-100,-66.0,-45,-100,-78,-100.0,-68,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100,-73,-70,-75,-100,-64.0,-100.0,-100.0,-77,-100.0,-66,-75.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-79,-73,-77,-100,-60.0,-100.0,-100.0,-78,-100.0,-69,-73.0,-100,-100.0,-100.0,-100.0,-76.0,-100.0,1662467454,7.2957916,20.3784466
-100,-100.0,-78.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100,-57.0,-100.0,-100,-100,-100,-65,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-49,-100.0,-100,-58.0,-100.0,-100,-100,-100,-64,-100,-79.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-59.0,-100.0,-100,-100,-100,-65,-100,-79.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-58.0,-100.0,-100,-100,-100,-66,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467455,7.2907686,20.3782501
-100,-100.0,-78.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100,-64.0,-100.0,-100,-100,-100,-81,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-51,-100.0,-100,-65.0,-100.0,-100,-100,-100,-78,-100,-76.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-66.0,-100.0,-100,-100,-100,-80,-100,-75.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-77,-100,-76.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467456,7.3009872,20.3779488
-100,-100.0,-79.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100,-57.0,-81.0,-100,-100,-100,-64,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-47,-100.0,-100,-57.0,-100.0,-100,-100,-100,-77,-100,-79.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-59.0,-100.0,-100,-100,-100,-65,-100,-79.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467457,7.2897444,20.3792496
-100,-100.0,-77.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-45,-70.0,-100.0,-62,-77,-100,-73,-77,-77.0,-100.0,-100.0,-81.0,-73.0,-82,-78.0,-100.0,-100.0,-80,-100.0,-100.0,-80,-59,-49,-57,-100.0,-47,-74.0,-100.0,-62,-81,-100,-78,-77,-81.0,-40,-75,-77,-74.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-69.0,-100.0,-78,-78,-100,-78,-77,-77.0,-100.0,-100.0,-79,-72.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-70.0,-100.0,-61,-77,-100,-77,-76,-76.0,-100.0,-100.0,-100,-72.0,-74,-100.0,-100,-87.0,-100.0,-100.0,-80.0,-85.0,1662467458,7.2937403,20.3767471
-78,-100.0,-69.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100,-100.0,-100.0,-71,-100,-100,-100,-100,-65.0,-100.0,-100.0,-100.0,-100.0,-73,-81.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-59,-100.0,-100,-100.0,-100.0,-74,-100,-100,-100,-100,-66.0,-45,-100,-100,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-76,-100,-100,-79,-100,-65.0,-100.0,-100.0,-100,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-77,-100,-100,-81,-100,-65.0,-100.0,-100.0,-100,-100.0,-73,-80.0,-100,-100.0,-100.0,-100.0,-78.0,-100.0,1662467459,7.2959929,20.3743706
-100,-100.0,-81.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100,-62.0,-81.0,-100,-100,-100,-79,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-49,-100.0,-100,-62.0,-100.0,-100,-100,-100,-77,-100,-79.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-62.0,-100.0,-100,-100,-100,-79,-100,-79.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-76,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467460,7.2891541,20.3726578
-76,-100.0,-72.0,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100,-100.0,-100.0,-100,-80,-100,-78,-78,-69.0,-100.0,-100.0,-75.0,-78.0,-70,-78.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-64,-100.0,-100,-100.0,-100.0,-100,-77,-100,-74,-100,-70.0,-45,-100,-78,-100.0,-70,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-76,-100,-77,-80,-69.0,-100.0,-100.0,-75,-100.0,-69,-76.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-77,-100,-75,-100,-70.0,-100.0,-100.0,-74,-78.0,-68,-77.0,-100,-100.0,-100.0,-100.0,-80.0,-100.0,1662467461,7.2991018,20.3803673
-78,-100.0,-70.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100,-100.0,-100.0,-71,-100,-100,-100,-100,-65.0,-100.0,-100.0,-100.0,-100.0,-71,-81.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-60,-100.0,-100,-100.0,-100.0,-74,-100,-100,-100,-100,-65.0,-45,-100,-100,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-76,-100,-100,-79,-100,-65.0,-100.0,-100.0,-100,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100.0,-100.0,-100.0,-77,-100,-100,-100,-100,-66.0,-100.0,-100.0,-100,-100.0,-71,-80.0,-100,-100.0,-100.0,-100.0,-78.0,-100.0,1662467462,7.2966919,20.3763542
-100,-100.0,-72.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100,-100.0,-100.0,-100,-80,-100,-76,-100,-70.0,-100.0,-100.0,-76.0,-100.0,-69,-76.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-63,-100.0,-100,-100.0,-100.0,-100,-79,-100,-73,-100,-69.0,-45,-100,-78,-100.0,-68,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-76,-100,-70.0,-100.0,-100.0,-78,-100.0,-68,-74.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100,-78,-100,-78,-100,-63.0,-100.0,-100.0,-78,-100.0,-67,-75.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467463,7.2957954,20.3751907
-100,-100.0,-74.0,-100.0,-70,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100,-100.0,-100.0,-73,-81,-100,-80,-76,-73.0,-100.0,-100.0,-100.0,-77.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-54,-100.0,-100,-100.0,-100.0,-79,-80,-100,-79,-76,-65.0,-45,-100,-100,-74.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-72,-74,-100,-79,-76,-72.0,-100.0,-100.0,-79,-74.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-78,-100,-100,-100,-74,-73.0,-100.0,-100.0,-100,-74.0,-72,-100.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467464,7.2967443,20.3781929
-100,-100.0,-76.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-46,-100.0,-100,-62.0,-80.0,-100,-100,-100,-78,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-45,-100.0,-100,-63.0,-79.0,-100,-100,-100,-78,-100,-76.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-45,-100.0,-100.0,-63.0,-80.0,-100,-100,-100,-77,-100,-75.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-44,-100.0,-100.0,-62.0,-79.0,-100,-100,-100,-78,-100,-76.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467465,7.2981377,20.3757515
-76,-100.0,-69.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100,-100.0,-100.0,-100,-80,-100,-78,-100,-66.0,-100.0,-100.0,-75.0,-100.0,-65,-74.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-62,-100.0,-100,-100.0,-100.0,-100,-78,-100,-74,-100,-67.0,-45,-100,-78,-100.0,-65,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-100.0,-100.0,-100.0,-100.0,-100,-77,-100,-77,-100,-66.0,-100.0,-100.0,-75,-100.0,-66,-73.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100,-73,-100,-75,-100,-67.0,-100.0,-100.0,-74,-100.0,-65,-73.0,-100,-100.0,-100.0,-100.0,-80.0,-100.0,1662467466,7.2979927,20.3755817
-100,-100.0,-76.0,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100,-65.0,-100.0,-100,-100,-100,-73,-77,-66.0,-100.0,-100.0,-81.0,-73.0,-78,-78.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-55,-100.0,-100,-66.0,-100.0,-100,-81,-100,-77,-77,-75.0,-40,-100,-77,-74.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-79,-77,-66.0,-100.0,-100.0,-79,-72.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-79,-76,-76.0,-100.0,-100.0,-100,-72.0,-74,-100.0,-100,-100.0,-100.0,-100.0,-80.0,-100.0,1662467467,7.2973022,20.3762226
-100,-100.0,-81.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100,-62.0,-79.0,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-48,-100.0,-100,-62.0,-82.0,-100,-100,-100,-65,-100,-100.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-61.0,-83.0,-100,-100,-100,-64,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467468,7.3022251,20.3739319
-100,-100.0,-79.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100,-59.0,-81.0,-100,-100,-100,-63,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-52,-100.0,-100,-58.0,-100.0,-100,-100,-100,-64,-100,-79.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-59.0,-100.0,-100,-100,-100,-64,-100,-79.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-59.0,-100.0,-100,-100,-100,-63,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467469,7.2924328,20.3762608
-100,-100.0,-78.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100,-66.0,-100.0,-100,-100,-100,-80,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-49,-100.0,-100,-64.0,-100.0,-100,-100,-100,-78,-100,-100.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-77,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-67.0,-100.0,-100,-100,-100,-77,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467470,7.2837791,20.3747616
-100,-100.0,-78.0,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100,-69.0,-100.0,-100,-100,-100,-78,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-55,-100.0,-100,-65.0,-100.0,-100,-100,-100,-79,-100,-100.0,-40,-100,-100,-80.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-79,-100,-100.0,-100.0,-100.0,-100,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-78,-100,-100.0,-100.0,-100.0,-100,-100.0,-75,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467471,7.2902975,20.3766041
-100,-100.0,-78.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100,-64.0,-100.0,-100,-100,-100,-78,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-47,-100.0,-100,-65.0,-100.0,-100,-100,-100,-77,-100,-100.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-63.0,-100.0,-100,-100,-100,-77,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-76,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467472,7.3069592,20.3759327
-100,-100.0,-74.0,-100.0,-70,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100,-100.0,-100.0,-78,-76,-100,-80,-75,-72.0,-100.0,-100.0,-100.0,-77.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-59,-100.0,-100,-100.0,-100.0,-81,-80,-100,-79,-76,-70.0,-45,-100,-100,-77.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100.0,-100.0,-100.0,-72,-78,-100,-79,-77,-71.0,-100.0,-100.0,-79,-75.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-100.0,-100.0,-80,-77,-100,-100,-77,-71.0,-100.0,-100.0,-100,-75.0,-72,-100.0,-100,-100.0,-100.0,-100.0,-76.0,-100.0,1662467473,7.292779,20.3811226
-100,-100.0,-78.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100,-62.0,-100.0,-100,-100,-100,-68,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-48,-100.0,-100,-63.0,-100.0,-100,-100,-100,-68,-100,-100.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-65,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-63.0,-100.0,-100,-100,-100,-68,-100,-100.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467474,7.2889223,20.3712349
-79,-100.0,-77.0,-100.0,-62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69,-100.0,-100,-100.0,-100.0,-100,-79,-76,-71,-100,-76.0,-100.0,-100.0,-100.0,-100.0,-64,-71.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-67,-100.0,-100,-100.0,-100.0,-100,-100,-77,-77,-100,-72.0,-45,-100,-100,-79.0,-63,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100,-100,-78,-74,-100,-74.0,-100.0,-100.0,-100,-77.0,-65,-75.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100,-100,-79,-75,-100,-73.0,-100.0,-100.0,-81,-100.0,-65,-73.0,-78,-100.0,-100.0,-100.0,-77.0,-100.0,1662467475,7.2987003,20.377079
-100,-100.0,-72.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100,-100.0,-100.0,-100,-77,-100,-78,-100,-61.0,-100.0,-100.0,-78.0,-100.0,-67,-75.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-66,-100.0,-100,-100.0,-100.0,-100,-77,-100,-77,-100,-61.0,-45,-100,-78,-100.0,-66,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-77,-100,-62.0,-100.0,-100.0,-78,-100.0,-66,-75.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100,-78,-100,-75,-100,-62.0,-100.0,-100.0,-77,-100.0,-68,-74.0,-100,-100.0,-100.0,-100.0,-76.0,-100.0,1662467476,7.2949362,20.3774891
-100,-100.0,-75.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100,-59.0,-80.0,-100,-100,-100,-100,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-49,-100.0,-100,-60.0,-79.0,-100,-100,-100,-73,-100,-76.0,-40,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-59.0,-80.0,-100,-100,-100,-75,-100,-75.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-59.0,-79.0,-100,-100,-100,-75,-100,-76.0,-100.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467477,7.2960396,20.3789215
-79,-100.0,-79.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76,-100.0,-100,-100.0,-100.0,-100,-77,-75,-80,-100,-68.0,-100.0,-100.0,-100.0,-100.0,-65,-75.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-74,-100.0,-100,-100.0,-100.0,-100,-100,-75,-78,-100,-67.0,-45,-100,-100,-79.0,-64,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100,-100,-77,-78,-100,-67.0,-100.0,-100.0,-100,-77.0,-65,-69.0,-100.0,-100.0,-100.0,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100,-100,-79,-80,-100,-68.0,-100.0,-100.0,-81,-100.0,-63,-69.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467478,7.3001881,20.3739052
