timestamp,x,y,3087D97197A8,3087D9316B48,3087D9315A88,3087D9B189C8,3087D9B17F28,3087D9315E88,3087D9B15C08,3087D9318248,3087D9720648,3087D97195E8,3087D9319A68,3087D9B17C4C,3087D97189CC,3087D972388C,3087D9717DC8,3087D9715E88,3087D9B19A68,3087D931D728,784476F094A8,3087D9317D08,3087D9715C0C,3087D9317768,3087D93153CC,3087D9B16B48,E8377AA53A64,3087D93197A8,001132535E07,3087D9717CEC,3087D9715A88,3087D97176AC,3087D93195E8,3087D971724C,3087D9317C4C,3087D97158AC,3087D9B159A8,3087D931724C,3087D9717F6C,3087D9B176A8,3087D93189C8,3087D97159C8,D66A6A4744A7,3087D972064C,3087D9B195E8,3087D971D728,3087D9B15128,3087D9B1D728,3087D97182AC,3087D9B155C8,3087D93159C8,3087D9319C0C,3087D9B197A8,3087D97153CC,3087D9B1614C,001132844802,3087D93155C8,3087D9715588,3087D9315588,3087D9717C4C,3087D971992C,3087D9317DC8,3087D9317FC8,3087D97155C8,3087D9316148,3087D9320648,C0A0BBCF658C,3087D97159A8,3087D931614C,3087D9719C0C,3087D931824C,3087D93159A8,3087D9719A68,3087D971614C,38D5471E6C00,3087D9B15A88,3087D9B17768,3497F66BEBA0,00246C2D1701,3087D9717D08,3087D9B17FC8,3087D9B16148,3087D9B17DC8,3087D9B15588,1C3A6002B2FC,3087D93176AC,3087D9B15E88,3087D9B1724C,3087D9717768,3087D9721E68,3087D9716B48,3087D93152CC,3087D9319908,3087D9719908,3087D9717D0C,3087D971548C,3087D9717E6C,3087D97152CC,3087D9B19908,3087D9323888,3087D9317F28
1660221785,4.5090127,0.49171400000000004,0,-76,-75,0,0,-60,0,0,0,-74,-53,0,-51,0,-70,-60,-53,-74,0,0,0,0,0,-79,-64,0,0,0,-64,0,-74,0,0,0,0,0,0,0,0,0,-73,0,-74,-74,0,-75,0,-67,0,0,0,0,0,0,-68,0,0,0,0,-80,0,0,0,0,-71,0,0,0,0,0,-54,0,0,-67,-76,0,0,0,0,0,-75,0,0,0,-60,0,-76,0,-66,0,-81,-81,0,0,0,0,-79,0,0
1660221786,4.5046263,0.477671,0,0,-77,0,0,0,0,0,0,0,-81,0,0,0,0,0,-82,0,0,0,0,-48,0,0,0,0,0,0,-75,-77,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-75,-47,0,0,0,0,-55,0,-65,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660221789,4.491254799999999,0.44607290000000005,0,-66,0,0,0,-82,0,0,0,0,0,0,0,0,0,-79,0,-74,0,0,0,-79,-84,-66,-74,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-50,-65,0,-74,-53,-73,0,0,0,-82,0,-73,-70,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-78,0,0,0,0,0,0,0,0,0,-78,0,0,0,-65,-64,0,0,0,0,0,-64,0,0,0
1660221804,4.362083,0.347817,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-60,-70,-67,0,0,0,0,0,0,0,0,-76,-75,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,-60,0,0,0,0,-48,0,-61,0,0,-69,0,0,0,0,0,0,0,0,-48,0,0,0,0,-59,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-64,-72,0,0,0,0,-78,0,0,0,0,0,0
1660221809,4.329945599999999,0.3254666,0,-72,-74,0,0,-60,0,0,0,-75,-51,0,-51,0,-70,-60,-49,-74,0,0,0,-76,0,-73,-62,0,0,0,-65,0,-67,0,0,0,0,0,0,0,0,0,-67,0,-76,-74,0,-75,0,-68,0,0,0,0,0,0,-70,0,0,0,0,-80,0,-68,0,0,-65,0,0,0,0,0,-50,0,0,-66,-76,0,0,0,0,0,-75,0,0,0,-60,0,-75,0,-74,0,-81,-81,0,0,0,0,-79,0,0
1660221813,4.2730184,0.28004179999999995,0,0,-77,0,0,0,0,0,0,-77,-82,0,0,0,0,0,-78,0,0,0,0,-51,0,0,0,0,0,0,-78,0,-69,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,-55,0,0,0,0,0,0,-55,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,-83,0,0,-80,-50,0,0,0,0,0,-80,0,0,0,0,0,-51,0,0,0,-67,0,0,0,0,0,-75,0,0
1660221814,4.255135500000001,0.2628276,0,0,0,0,0,0,0,0,0,-58,-79,0,0,0,0,0,0,0,0,0,0,-56,0,0,-81,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,-39,0,0,0,0,0,0,-39,0,0,0,0,0,0,-38,0,0,0,0,0,0,0,0,-75,0,0,-83,-56,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,-80,0,0,0,0,0,-81,0,0
1660221820,4.1916704,0.18577929999999998,0,0,-76,0,0,-74,0,0,0,0,-51,0,0,0,0,-76,-50,0,0,0,0,-78,0,0,0,0,0,0,-76,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-65,0,0,0,-65,0,0,0,-77,-80,-69,0,0,0,0,0,0,0,0,-76,0,-78,0,0,0,-52,-52,0,0,0,0,-51,0,0
1660221821,4.188251999999999,0.1816402,0,0,-82,0,0,0,0,0,0,0,-70,0,0,0,0,0,-76,0,0,-71,0,-77,0,0,0,0,0,0,-77,-55,0,-59,0,-73,-72,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-73,-79,0,-70,0,0,0,-78,0,0,0,0,0,0,0,0,-29,0,0,-81,0,0,-29,0,0
1660221828,4.1463413000000005,0.08512289999999999,0,0,0,0,0,0,0,0,0,-80,0,-68,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,-60,-80,-82,-68,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,-51,0,-64,0,0,-77,0,0,0,0,0,0,0,0,-51,0,-90,0,0,-56,0,0,-62,0,0,0,0,0,0,-79,0,-59,0,0,0,-71,0,0,0,0,-77,0,-79,0,0,0,0
1660221838,4.0627208,-0.0508152,0,0,-76,0,0,0,0,0,0,-67,-79,0,0,0,0,0,-78,0,0,0,0,-34,0,0,0,0,0,0,-78,0,-66,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-46,0,0,0,0,0,0,-45,0,0,0,0,0,0,-46,0,0,0,0,0,0,0,-80,-78,0,0,-73,-33,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,0,-82,0,0,0,0,0,-76,0,-80
1660221844,4.0142488,-0.12346189999999999,0,0,-79,0,0,0,0,0,0,0,-54,0,0,0,0,0,-58,0,0,0,0,-76,0,0,0,0,0,0,-75,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-65,0,0,0,-66,0,0,0,-77,-76,-73,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-44,-44,0,0,0,0,-43,0,0
1660221846,4.0010204,-0.15776600000000002,0,0,-78,0,0,0,0,0,0,-69,-79,0,0,0,0,0,-77,0,0,0,0,-40,0,0,0,0,0,0,-78,0,-70,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,-55,0,0,0,0,0,0,-57,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,-79,-40,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,-81,0,0,0,0,0,-76,0,-80
1660221850,3.9616122000000003,-0.2156553,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,-77,0,-66,0,0,-77,0,0,0,-48,0,0,0,0,0,0,0,0,0,-75,0,-57,-69,0,-68,0,-74,0,0,0,0,0,-66,-73,0,0,0,-79,0,0,-73,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,0,-84,0,-78,0,-78,0,-66,0,0,0,0,0,0,0,0,0,0
1660221851,3.9536481,-0.22088579999999997,0,0,-82,0,0,0,0,0,0,0,-70,0,0,0,0,0,-76,0,0,-71,0,-77,0,0,0,0,0,0,-77,-55,0,-59,0,-73,-72,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-73,-79,0,-70,0,0,0,-78,0,0,0,0,0,0,0,0,-32,0,0,-81,0,0,-32,0,0
1660221852,3.9443045,-0.2336732,0,-78,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,-58,0,-79,-80,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,-50,0,0,0,0,0,0,-48,0,0,0,-38,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,-58,0,-79,0,0,0,0,0,0,0,0,0,0
1660221853,3.9319434,-0.2579842,0,-69,-64,0,0,-67,0,0,0,-77,-50,0,-46,0,0,-66,-49,-69,0,0,0,-73,0,-77,-73,0,0,0,-79,0,-75,0,0,0,-80,0,0,0,0,0,-78,0,-77,-69,0,-78,0,-79,0,0,0,0,0,0,-75,0,0,0,0,0,0,-78,0,0,-79,0,0,0,0,0,-50,0,0,-77,-73,0,-79,0,0,0,0,0,0,0,-66,0,-66,0,-76,0,0,0,0,0,0,0,-77,0,0
1660221855,3.9165483,-0.2752064,0,-55,0,0,0,-73,0,0,0,0,-74,0,0,0,0,-72,0,-65,0,0,0,-79,0,-56,-67,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,-76,0,-53,-63,0,-63,0,-78,0,0,0,0,0,-70,-76,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-79,0,-78,0,0,0,0,0,0,0,0,0,-73,0,-80,0,-56,0,0,0,0,0,0,0,0,0,0
1660221858,3.8859689,-0.3229796,0,0,-77,0,0,0,0,0,0,-71,0,0,0,0,0,0,-79,0,0,0,0,-41,0,0,0,0,0,0,-77,0,-74,0,0,0,0,0,0,0,0,-80,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,-80,0,0,-77,-41,0,0,0,-78,0,0,-62,0,0,0,0,-41,0,0,0,-80,0,0,0,0,0,-79,0,0
1660221865,3.8347394,-0.40604179999999995,0,0,0,-63,0,-80,0,-77,0,-79,-60,0,-71,0,0,-80,-60,0,0,0,0,-70,0,0,-80,0,0,0,-77,0,-81,-80,0,0,-67,-80,-48,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,0,-65,0,0,0,-69,0,0,0,-79,-72,-68,0,0,0,0,-82,-78,0,0,-78,-80,-72,0,0,0,-58,0,0,0,0,0,-59,-56,0
1660221882,3.7780867,-0.5350739999999999,0,-66,-66,-33,0,-53,0,0,0,0,0,0,0,-79,0,0,0,-77,0,0,0,-76,0,-67,-66,0,0,-83,0,0,0,0,0,0,0,0,0,0,-33,0,-75,0,-75,-79,0,-72,-68,-72,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,-76,0,-67,-80,0,0,0,0,0,-79,0,0,0
1660221884,3.7748146,-0.5356546999999999,0,-78,0,-63,0,-78,0,-77,0,-78,-51,0,-71,0,0,-78,-49,0,0,0,0,-68,0,0,-80,0,0,0,-75,0,-78,-80,0,0,-69,-80,-48,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,-68,0,-80,0,0,0,-63,-79,-66,0,0,0,-72,0,0,0,-74,-68,-78,0,0,0,0,-82,-77,0,0,-78,-80,-68,0,-79,0,-65,0,0,0,0,0,-64,-56,0
1660221891,3.7895951,-1.3913749,-69,0,-79,0,-79,0,-73,0,-71,0,-75,0,0,0,0,0,-75,0,0,-76,0,-76,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-72,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-32,0,0,-76,0,0,-31,0,-76
1660221901,3.5825577000000006,-0.9109378,0,-67,0,0,0,0,0,0,0,0,0,0,-51,0,-80,0,-61,-74,0,0,0,0,0,-63,-59,0,0,-79,0,0,-66,0,0,0,0,0,-82,0,0,0,-67,0,-74,-74,0,-75,-54,-67,0,0,0,0,0,0,-68,0,0,0,0,-80,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,-66,0,0,0,0,0,0,0,-66,0,-81,-81,0,0,0,-68,-79,0,0
1660221902,3.5848593999999996,-0.9131049999999999,0,-81,-62,0,0,0,0,-70,-73,-78,0,-78,-69,0,0,0,-33,0,0,0,0,-74,0,-80,-75,0,0,0,-63,0,0,0,-78,0,-63,0,-64,0,0,0,0,0,-78,0,0,0,0,-81,0,-87,0,0,0,0,-80,0,0,-78,0,0,0,-79,0,-75,-75,-62,0,-88,0,-63,0,0,0,-63,-77,-74,0,0,0,0,0,0,0,0,0,0,-76,0,-79,0,0,0,0,0,0,0,0,-52,0
1660221904,3.5867123999999997,-0.915808,0,-79,-70,-59,0,0,0,0,0,-78,0,0,0,-72,0,0,-36,0,0,0,0,-76,0,-79,-75,0,0,0,-70,0,-75,-84,0,0,-80,0,-65,0,0,0,-80,0,-81,0,0,0,0,-79,0,0,0,0,0,0,-78,0,0,0,0,0,0,-78,0,0,-82,0,0,0,-76,-65,0,0,0,-69,-67,0,-79,0,0,0,-79,0,0,0,-74,0,-67,0,-81,0,-77,-77,0,0,0,0,-76,0,0
1660221906,3.788702,-0.6943499,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-64,0,0,0,0,0,0,-79,-70,0,-84,0,-89,0,0,0,0,0,0,0,0,-79,0,0,0,0,-65,0,0,0,0,0,0,-66,0,0,-73,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-76,-64,0,0,0,0,-57,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0
1660221907,3.7637606,-0.6989335999999999,0,-43,0,0,0,-73,0,0,0,0,-67,0,0,0,0,-69,-67,-63,0,0,0,-79,0,-44,-61,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,-74,0,-57,-65,0,-61,0,-76,0,0,0,0,0,-57,-76,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,-67,0,-81,0,-78,0,0,0,0,0,0,0,0,0,-68,0,-80,0,-44,0,0,0,0,0,0,0,0,0,0
1660221912,3.5754832999999997,-0.7376555,0,0,-78,0,0,0,0,0,0,-60,0,0,0,0,0,0,-80,0,0,0,0,-31,0,0,0,0,0,0,-79,0,-62,0,0,0,-81,0,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,-81,0,0,-80,-31,0,-80,0,-79,0,0,-44,0,0,0,0,-31,0,0,0,-81,0,0,0,0,0,-78,0,0
1660221913,3.4531507000000006,-0.6998189,0,-78,0,0,0,0,0,0,0,-50,-79,0,0,0,0,0,-77,0,0,0,0,-54,0,-78,0,0,0,0,-82,0,-49,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,0,0,-47,-67,0,0,0,0,0,-47,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,-77,0,0,-81,-53,0,0,0,0,0,0,0,0,0,0,0,-54,0,-79,0,-79,0,0,0,0,0,-80,0,0
1660221914,3.4109687999999996,-0.7004685,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,-83,-70,0,-84,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,-61,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-84,-52,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660221915,3.3399443999999994,-0.7021008000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-68,0,0,0,0,0,0,0,-55,-80,-72,0,-89,0,0,0,0,0,0,0,0,-81,0,0,0,0,-72,0,0,0,0,0,0,-71,0,0,-73,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-54,0,0,0,-55,0,0,0,0,0,0,-62,0,-78,0,-80,0,-62,0,0
1660221960,-0.0792072,-0.7343331999999999,0,-75,0,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,-58,0,-73,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,-41,0,0,0,0,-55,-67,0,0,0,0,-75,-56,0,0,0,-51,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,-58,0,-73,0,0,0,0,0,0,0,0,0,0
1660221968,-0.27491170000000004,-0.7016904,0,0,-77,0,0,0,0,0,0,-64,-80,0,0,0,0,0,-80,0,0,0,0,-48,0,0,0,0,0,0,-77,0,-66,0,0,0,0,0,0,0,0,-80,0,0,-66,0,0,0,0,0,-79,0,0,0,0,0,-30,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-79,0,0,-77,-48,0,0,0,-78,0,0,-61,0,0,0,0,-48,0,0,0,-77,0,0,0,0,0,-79,0,0
1660221971,-0.3169875,-0.6691416,0,-68,0,0,0,-56,0,0,0,0,0,0,-55,0,0,0,-57,-77,-82,0,0,0,0,-64,-56,0,0,0,0,0,-66,0,0,0,0,0,-74,0,0,0,-69,0,-66,-79,0,-72,-55,-65,0,0,0,0,0,0,-73,0,0,-80,0,0,0,0,0,0,-67,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-62,0,0,0,0,0,-62,0,0,0
1660221972,-0.3175627,-0.6587675000000001,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,-83,-70,0,-84,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-66,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-84,-50,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660221983,-0.267933,-0.5395053000000001,0,-75,-68,-33,0,-64,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,-73,0,-78,-68,0,0,-83,0,0,0,0,0,0,-78,0,0,0,-33,0,-77,0,-78,0,0,0,-68,-77,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-73,-80,0,0,0,0,0,0,0,-67,-72,0,0,0,0,0,0,0,0,0,0,0,-74,0,-75,-80,-81,0,0,0,0,-79,0,0,0
1660221984,-0.2661677,-0.523325,-68,0,0,0,-76,0,-68,0,0,0,-73,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-43,0,0,-77,0,0,-44,0,-76
1660221985,-0.26403509999999997,-0.5129425999999999,0,-81,-67,0,0,-79,0,0,0,0,-48,0,0,0,0,-78,-46,0,0,0,0,-72,0,0,0,0,0,0,-64,0,0,0,0,0,-60,0,0,0,0,0,0,0,-78,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-78,0,0,0,-59,0,0,0,-59,0,0,0,-76,-73,-67,0,0,0,0,0,0,0,0,-75,0,-73,0,-79,0,-64,-62,0,0,0,0,-62,0,0
1660221987,-0.2529549,-0.48160820000000004,0,0,-71,0,0,-79,0,0,0,-81,-35,0,0,0,0,-73,-35,0,0,0,0,-66,0,0,-79,0,0,0,-71,0,-77,0,0,0,0,0,0,0,0,0,-78,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-76,-78,0,0,-80,0,0,0,0,-79,0,0,0,0,-76,0,0,0,-70,-75,0,0,0,0,0,0,-77,0,0,-70,0,-66,0,0,0,0,0,0,0,0,0,-81,0,0
1660221988,-0.2482601,-0.47554979999999997,0,-69,-64,0,0,-63,0,0,0,-77,-46,0,-46,0,0,-62,-47,-69,0,0,0,-73,0,-77,-75,0,0,0,-79,0,-75,0,0,0,-80,0,0,0,0,0,-78,0,-77,-69,0,0,0,-79,0,0,0,0,0,0,-75,0,0,0,0,0,0,-78,0,0,-70,0,0,0,0,0,-46,0,0,-77,-73,0,-79,0,0,0,0,0,0,0,-63,0,-66,0,-76,0,-75,-74,0,0,0,0,-74,0,0
1660221989,-0.2445362,-0.46411490000000005,0,0,-78,0,0,0,0,0,0,-67,-79,0,0,0,0,0,-80,0,0,0,0,-34,0,0,0,0,0,0,-78,0,-65,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-46,0,0,0,0,0,0,-47,0,0,0,0,0,0,-46,0,0,0,0,0,0,0,-80,-78,0,0,-79,-34,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,-81,0,0,0,0,0,-76,0,-80
1660221990,-0.23946289999999998,-0.4495335999999999,0,-67,-75,0,0,0,0,0,0,0,0,0,-51,0,-70,0,-59,-74,0,0,0,0,0,-63,-66,0,0,-79,-75,0,-74,0,0,0,0,0,-82,0,0,0,-65,0,-68,-74,0,-75,-54,-67,0,0,0,0,0,0,-68,0,0,0,0,-80,0,0,0,0,-64,0,0,0,0,0,0,0,0,-76,-76,0,0,0,0,0,-75,0,0,0,0,0,-76,0,-66,0,-81,-81,0,0,0,-68,-79,0,0
1660221995,-0.2252466,-0.3864237,0,0,-77,0,0,0,0,0,0,-50,-80,0,0,0,0,0,-74,0,0,0,0,-52,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-78,0,0,-50,0,0,0,0,0,-78,0,0,0,0,0,-48,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-79,0,0,0,-49,0,0,0,0,0,0,-77,0,0,0,0,-48,0,0,0,-77,0,0,0,0,0,-79,0,0
1660221996,-0.22711460000000003,-0.3784781,0,-60,0,0,0,-54,0,0,0,0,0,0,-55,0,0,0,-66,-75,-82,0,0,0,0,-61,-62,0,0,0,0,0,-73,0,0,0,0,0,-74,0,0,0,-67,0,-70,-74,0,-72,-55,-69,0,0,0,0,0,0,-69,0,0,-80,0,0,0,0,0,0,-67,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,-62,0,0,0,0,0,-62,0,0,0
1660221997,-0.229363,-0.3663725,0,-61,0,0,0,-60,0,0,0,0,-71,0,0,0,0,-72,-72,-68,0,0,0,0,0,-60,-68,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,-71,0,-64,-70,0,-69,0,-69,0,0,0,0,0,-57,-77,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,-70,0,-81,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,-62,0,0,0,0,0,0,0,0,0,0
1660222000,-0.21631,-0.3233756,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-73,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-68,0,-75,0,0,0,0,0,0,0,-66,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,-78,-84,0,0,0,0,0,-68,-63,-82,0,0,0,0,-63,0,0,0
1660222001,-0.2129152,-0.31629759999999996,0,0,-77,0,0,0,0,0,0,0,-81,0,0,0,0,0,-82,0,0,0,0,-51,0,0,0,0,0,0,-75,-77,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-75,-50,0,0,0,0,-55,0,-71,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660222006,-0.2110393,-0.2697362,0,0,-82,0,0,0,0,0,0,-81,-70,0,0,0,0,0,-72,0,0,-71,0,-77,0,0,0,0,0,0,-77,-55,-81,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,0,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-73,-79,0,-70,0,0,0,-78,0,0,0,0,0,0,0,0,-35,0,0,-81,0,0,-36,0,0
1660222009,-0.2086241,-0.2672627,0,0,-78,0,0,0,0,0,0,-70,0,0,0,0,0,0,-79,0,0,0,0,-42,0,0,0,0,0,0,-77,0,-70,0,0,0,-81,0,0,0,0,-80,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-80,0,0,-77,-43,0,0,0,-78,0,0,-65,0,0,0,0,-42,0,0,0,-78,0,0,0,0,0,-80,0,0
1660222010,-0.2067788,-0.26273820000000003,0,-78,-67,0,0,-77,0,0,0,-78,-41,0,-51,0,-78,-77,-42,0,0,0,0,-72,0,-78,-68,0,0,0,-66,0,-77,0,0,0,-75,0,0,0,0,0,-79,0,-77,0,0,0,0,-73,0,0,0,0,0,0,-78,0,0,0,0,-80,0,-77,0,0,-81,0,0,0,0,0,-41,0,0,-67,-74,0,0,0,0,0,-80,0,0,0,-76,0,-65,0,-78,0,-75,-75,0,0,0,0,-77,0,0
1660222015,0.2817482,-0.1482316,0,0,-78,0,0,0,0,0,0,0,-62,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,-73,0,0,0,0,-76,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-49,0,0,0,0,-51,0,0
1660222016,0.2840281,-0.1412463,0,-59,0,0,0,-82,0,0,0,0,0,0,0,0,0,-79,0,-64,0,0,0,-79,-84,-59,-67,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-47,-64,0,-65,-53,-73,0,0,0,-82,0,-70,-72,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-78,0,0,0,0,0,0,0,0,0,-78,0,0,0,-61,-64,0,0,0,0,0,-64,0,0,0
1660222017,0.28303459999999997,-0.1350428,0,0,-76,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-50,0,0,0,0,0,0,-76,-77,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-77,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-76,-51,0,0,0,0,-55,0,-65,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
